courseno,title_long_en,degree_level,pre_en,year_end,open_status
923701,Health and Social Sciences,G,None,2599,1
961792,Selected Topics in Application of Data Sciences 2,G,None,2599,1
961791,Selected Topics in Application of Data Sciences 1,G,None,2599,1
057295,Sword and Pole Study,U,NONE,2560,1
961789,Selected Topics in Business and E-commerce 2,G,None,2599,1
961788,Selected Topics in Business and E-commerce 1,G,None,2599,1
961741,Data Methodology for Web Search Optimization,G,None,2599,1
961740,Data Driven Customer Relationship Management,G,None,2599,1
961739,Data Analytics for E-Commerce,G,None,2599,1
961738,Industrial Data Analytics,G,None,2599,1
961737,Data Analytics Application for Engineering,G,None,2599,1
961735,Mining Software Repositories,G,None,2599,1
961734,Big Data Analytics,G,None,2599,1
961733,Energy Data Analytics,G,None,2599,1
057296,Gymnastic Study,U,NONE,2599,1
961732,Health Informatics,G,None,2599,1
888107,Business Startup on Digital Platform,U,None,2599,1
601111,Introduction to Food Science and Technology,U,None,2599,1
057297,Sepak Takraw Study,U,NONE,2599,1
256131,Urban Mining,U,None,2599,1
851753,Ethics and Law for Marketing Communication,G,None,2599,1
851754,Integrated Marketing Communication Process,G,None,2599,1
851761,Social Media and Marketing Communication,G,None,2599,1
851762,Communication in Crisis Situations,G,None,2599,1
057298,Muaythai Study,U,NONE,2560,1
851763,Management of Marketing Communication for SME,G,None,2599,1
851764,Communication for Creating Shared Valued,G,None,2599,1
851765,Integrated Marketing Communication in CLMV,G,None,2599,1
851766,Brand Communication Management,G,None,2599,1
851767,Customer Experience Management,G,None,2599,1
851768,Communication and Content Marketing,G,None,2599,1
057300,Scientific Principles of Athletic Training,U,NONE,2560,1
851705,Media and Society Seminar,G,None,2599,1
751895,Seminar 1,G,None,2599,1
751896,Seminar 2,G,None,2599,1
208161,Fundamentals of Statistics,U,None,2599,1
210100,World of Materials,U,None,2563,1
751801,Advanced Microeconomic Theory 1,G,None,2599,1
751805,Advanced Econometrics Methods,G,None,2599,1
751806,Advanced Applied Econometrics,G,None,2599,1
751813,Quantile Regression,G,None,2599,1
751814,Belief Function Econnometrics,G,None,2599,1
751836,Agricultural Production Economics,G,None,2599,1
751838,Environmental Economics in Developing Countries,G,None,2599,1
751840,Advanced Public Economics 1,G,None,2599,1
751861,Political Economy 1 : Theories of The State and The Economy,G,None,2599,1
751872,Organizational Economics,G,None,2599,1
751879,Selected Topics in Industrial Organization,G,None,2599,1
751889,Selected Topics in Health Economics,G,None,2599,1
751890,Advanced Financial Economics 1,G,None,2599,1
751891,Advanced Financial Economics 2,G,None,2599,1
204713,Cloud Computing and Big Data,G,None,2599,1
204715,Intelligent Embedded System,G,None,2599,1
057302,Body Conditioning,U,NONE,2555,1
204736,Software Process Improvement,G,None,2599,1
204737,Software Quality Engineering,G,None,2599,1
207768,Beam Physics,G,None,2599,1
207767,Beam Probe Characterization Techniques,G,None,2599,1
057302,Body Conditioning,U,None,2599,1
207727,Interractions of Ions with Matters,G,None,2599,1
207708,Thermodynamics and Statistical Mechanics,G,None,2599,1
207791,M.S. Seminar in Physics 1,G,None,2561,1
013217,Psychology of Love,U,None,2599,1
057304,Principles of Health Education,U,NONE,2599,1
365221,Principles of Conservation,U,None,2599,1
057304,Principles of Health Education,U,None,2555,0
057305,Children Activities,U,NONE,2555,0
365201,Natural Resources and Agriculture,U,None,2599,1
365301,Economy and Sustainable Forest Development,U,None,2599,1
057305,Children Activities,U,None,2557,0
952762,Leading Change for Learning Organization,G,None,2599,1
950724,Energy Policy,G,None,2599,1
057305,Children Activities,U,None,2599,1
950731,E-Governance,G,None,2599,1
110231,Textile Design,U,None,2599,1
110232,Fashion Design,U,None,2599,1
110233,Metal Craft Design,U,None,2599,1
110234,Jewelry Design,U,None,2599,1
110331,Furniture Design,U,None,2599,1
110332,Product Design,U,None,2599,1
952892,Knowledge Management and Innovation Seminar 1,G,None,2599,1
110333,Basketry Craft Design,U,None,2599,1
110431,Lacquerware Craft Design,U,None,2599,1
110432,Wood Craft Design,U,None,2599,1
110433,Paper Craft Design,U,None,2599,1
011713,Problems in Eastern Philosophy,G,None,2599,1
229789,Selected Topics in Data Analysis and Machine Learning,G,None,2599,1
950725,Natural Resource Management,G,None,2599,1
950742,Gender and Development Policy,G,None,2599,1
462794,Seminar in Pharmacy Management 4,G,None,2599,1
202791,M.S. Seminar in Biology 1,G,None,2599,1
202891,Ph.D. Seminar in Biology 1,G,None,2599,1
057307,Physical Education for Elementary School,U,NONE,2555,1
057307,Physical Education for Elementary School,U,None,2560,1
352793,Agricultural Extension Study Tour,G,None,2599,1
352821,Modern Management for Agricultural Extension and Rural  Development Work and Organization,G,None,2599,1
118831,Seminar in Arts and Design,G,None,2599,1
452711,Research Methodology in Clinical Pharmacy,G,None,2599,1
452724,Advanced Pharmacotherapeutics,G,None,2599,1
452731,Adverse Drug Reaction Monitoring,G,None,2599,1
452733,New Drugs and Novel Concepts,G,None,2599,1
452752,Therapeutic Drug Monitoring,G,None,2599,1
452791,Seminar in Clinical Pharmacy 1,G,None,2599,1
452712,Advance Statistics in Clinical Pharmacy Research,G,None,2599,1
452734,Trends in Infectious Diseases Pharmacotherapy,G,None,2599,1
001202,English in Professional Contexts,U,NONE,2557,0
057308,Safety Education,U,NONE,2599,1
452742,Advanced Pharmacy Practice in Cardiovascular Diseases,G,None,2599,1
452753,Pharmaceutical Care in Patients with Chronic Diseases,G,None,2599,1
452773,New Trend and Approach in Pharmaceutical Care,G,None,2599,1
452792,Seminar in Clinical Pharmacy 2,G,None,2599,1
462710,Rational Drug Use Management,G,None,2599,1
462711,Law and Ethics in Pharmacy Management,G,None,2599,1
462718,Advanced Pharmacoepidermiology,G,None,2599,1
462719,Advanced Medication and Health Consumer Protection,G,None,2599,1
462720,Primary Care in Pharmacy Practices,G,None,2599,1
462721,Health Technology Assessment,G,None,2599,1
462722,Pharmacy Research Publication and Presentation,G,None,2599,1
352833,World Agriculture and Rural Development,G,None,2599,1
352834,Rural Development and Community Business Extension,G,None,2599,1
352842,Research Methods in Agricultural Extension,G,None,2599,1
352845,Communication and Information Technology for Agricultural Extension and Rural Development Work,G,None,2599,1
352855,Knowledge Management in Agricultural Extension,G,None,2599,1
352891,Seminar 1,G,None,2599,1
352893,Agricultural Extension and Rural Development Study Tour,G,None,2599,1
057312,School Health Program,U,NONE,2599,1
079212,Innovation and Information Technology for Industrial Education,U,None,2599,1
079214,Environment and Energy Management for Industrial Education,U,None,2599,1
079218,Learning Management of Logistics Industry for Vocational Education,U,None,2599,1
079220,Thinking Skills for Learning in Industrial Education,U,None,2599,1
079260,Skill Training for Industrial Education,U,None,2599,1
079268,Learning Management of Production Technology for Industrial Education,U,None,2599,1
079270,Learning Management of Drawing and Reading in Industrial Education,U,None,2599,1
079272,Philosophy of Vocational Education,U,None,2599,1
057312,School Health Program,U,none,2555,0
057316,Principles of Physical Education,U,NONE,2599,1
079169,Technical English Learning for Industrial Education,U,None,2599,1
079264,Artificial Intelligence and Big Data for Industrial Education,U,None,2599,1
057316,Principles of Physical Education,U,none,2555,1
254254,Internal Combustion Engine Laboratory,U,None,2599,1
253101,Elementary Environmental Engineering,U,None,2599,1
055711,Theory  of Test and Measurement in Education,G,None,2599,1
004714,Seminar on Theories and Concepts of Social Sciences and Humanities  and their Application in Historical Research,G,None,2599,1
004715,Seminar on Historiography,G,None,2599,1
004716,Seminar on New Inquiry in to Thai History,G,None,2599,1
004717,Seminar on History of Southeast Asia,G,None,2599,1
004719,Seminar on Thai Economic History,G,None,2599,1
004720,Seminar on Thai Social History,G,None,2599,1
004721,Seminar on Thai Intellectual History,G,None,2599,1
004723,Seminar on History of Thai Politics and State Administration,G,None,2599,1
004724,Seminar on History of the Greater Mekong Sub-region,G,None,2599,1
004725,Seminar on Study of Historical Novels,G,None,2599,1
004789,Selected Topic in History,G,None,2599,1
004722,"Seminar on History of Emotion, Feeling, and Affect",G,None,2599,1
604731,Quality and Safety Management System in Food Industry,G,None,2599,1
604732,Hazard Analysis and Risk Assessment in Food Production,G,None,2599,1
057336,Technique & Skill in Golf 1,U,NONE,2599,1
119721,Aesthetics,G,None,2599,1
119723,History of Modern Asian Arts,G,None,2599,1
119742,Woman Artists and Art,G,None,2599,1
119743,Psychology in Art,G,None,2599,1
054721,Critical Pedagogy,G,None,2599,1
054723,Participatory Action Research,G,None,2599,1
069712,Mental Health and Self-Adjustment,G,None,2599,1
069715,Advanced Educational Psychology,G,None,2599,1
069722,Motivation for Learning,G,None,2599,1
069723,Developmental Psychology,G,None,2599,1
069724,Counseling Techniques and Practicum in Adolescent and Family Psychology,G,None,2599,1
069725,Social  Psychology,G,None,2599,1
069726,Seminar in Educational Psychology,G,None,2599,1
073711,Theory and Principles of Language Education,G,None,2599,1
073712,Curriculum and Learning Management in Language Education,G,None,2599,1
073720,Indigenous Literacy in Education,G,None,2599,1
073721,Issues on Language and Education Policies,G,None,2599,1
073722,Innovation in Language Education for Digital Media Literacies,G,None,2599,1
073770,Research in Language Education,G,None,2599,1
055713,Assessment for Learning in the 21st Century,G,none,2599,1
055756,Measurement of  Psychomotor Domain,G,None,2599,1
055757,Needs Assessment,G,None,2599,1
312710,Medico-legal Body Examination,G,None,2599,1
312815,Applied Practice in Forensic Odontology,G,None,2599,1
334701,Forensic Science in Criminal Judiciary,G,None,2599,1
334704,Practice in Basic Forensic Osteology and Odontology,G,None,2599,1
334811,Forensic Medicine and Molecular Genetics for Practice in Forensic Osteological Practice,G,None,2599,1
334812,Advanced Statistics for Forensic Osteology and Odontology Research,G,None,2599,1
334813,Practice in Major Biological Characteristics Identification of Bones,G,None,2599,1
334816,Selected Topics,G,None,2599,1
334817,Design and Computer Software for Medical Visualization,G,None,2599,1
514161,Introduction to Physical Therapy Profession,U,None,2599,1
514262,Basic Technology for Physical Therapy,U,None,2599,1
057351,Technique & Skill in Self Defence Activities 1,U,NONE,2560,1
329105,Basic Skills for Research,U,None,2599,1
330113,Fundamentals of Human Body 1,U,None,2599,1
330114,Fundamentals of Human Body 2,U,None,2599,1
330115,Fundamentals of Human Body 3,U,None,2599,1
207164,Physics for Physical Therapy Students,U,None,2599,1
207174,Physics Laboratory for Physical Therapy Students,U,None,2599,1
057352,Technique & Skill in Sword and Pole Fighting,U,NONE,2599,1
909701,Research Methodology,G,None,2599,1
924701,Tourism Resource Planning and Development,G,None,2599,1
924702,Tourism Program Planning and Business Design,G,None,2599,1
924703,ICT for Tourism Industry,G,None,2599,1
924704,Eco-Tourism Management,G,None,2599,1
924705,Food and Souvenir Tourism Business,G,None,2599,1
924706,Cultural Tourism Management,G,None,2599,1
924707,"Sport, Health and Catering Tourism Management",G,None,2599,1
924708,MICE and Innovative Tourism,G,None,2599,1
924709,Hospitality and Service Management,G,None,2599,1
924710,Tourism Business Operation and Guide Act,G,None,2599,1
914734,Special Study in Advanced New Media,G,None,2599,1
063702,Paradigm of Modern Curriculum and Instruction,G,None,2599,1
063704,Foundations of Curriculum and Instructional Development in Digital Era,G,None,2599,1
906700,Information Technology Tools for Management,G,None,2599,1
906703,Principles of Information System Development,G,None,2599,1
057361,Technique & Skill in Takraw and Sepak Takraw,U,NONE,2599,1
906760,Management and Organization Behavior,G,None,2599,1
906762,Information Security Management System,G,None,2599,1
906789,Selected Topics in Information Technology and Management,G,None,2599,1
911718,Operations and Supply Chain Management in Agro-Industry,G,None,2599,1
911731,New Product Development and Innovation in Agro-Industry Technology,G,None,2599,1
915711,Concept of Media Culture,G,None,2599,1
914722,Digital Moving Image,G,None,2599,1
914731,Audio and Visual Media,G,None,2599,1
914732,Interactive Media,G,None,2599,1
914733,Digital Sound,G,None,2599,1
915721,Digital Image Technology,G,None,2599,1
915751,Media Arts and Media Design Project,G,None,2599,1
915791,Discourse of Media Arts and Media Culture,G,None,2599,1
057366,Weight Training,U,NONE,2555,1
514222,Therapeutic Exercise 1,U,None,2599,1
514241,Manual Therapy,U,None,2599,1
514343,"Prosthetics, Orthotics and Ambulatory Aids",U,None,2599,1
057366,Weight Training,U,None,2599,1
514352,Geriatric Physical Therapy 1,U,None,2599,1
626701,Seminar in Maritime Management and International Trade,G,None,2599,1
626711,Maritime Economics,G,None,2599,1
626712,Technology and International Trade,G,None,2599,1
626721,International Logistics,G,None,2599,1
626722,Global Supply Chain Management,G,None,2599,1
626723,Maritime Marketing,G,None,2599,1
626724,Finance for Shipping and Logistics,G,None,2599,1
626731,Maritime Policy,G,None,2599,1
626732,Port Policy and Management,G,None,2599,1
626733,Maritime law,G,None,2599,1
626734,Marine Insurance,G,None,2599,1
057369,Technique & Skill in Boxing (Men),U,NONE,2599,1
402793,Seminar in Orthodontics 3,G,None,2599,1
402794,Seminar in Orthodontics  4,G,None,2599,1
402795,Seminar in Orthodontics 5,G,None,2599,1
057371,Technique & Skill in Thai Boxing (Men),U,NONE,2599,1
950711,Fundamentals in Urban Studies under Global Perspective,G,None,2599,1
952712,Information Mining and Analysis,G,None,2599,1
950713,Urban Habitation and Housing Policy,G,None,2599,1
950715,Sustainable Cities,G,None,2599,1
950716,Urban System and Techniques for Policy Makers,G,None,2599,1
950717,Cities Sports and Tourism,G,None,2599,1
950722,Global Climate Policy,G,None,2599,1
950723,Climate Mitigation and Adaptation Policy,G,None,2599,1
950726,Natural Disaster Management,G,None,2599,1
950732,Digital Society and Governance,G,None,2599,1
057380,Boy Scout and Junior Red Cross,U,NONE,2599,1
950733,Intellectual Property Management,G,None,2599,1
950734,Social Media and Public Policy,G,None,2599,1
950735,ICT Literacy for Policy Makers,G,None,2599,1
950736,Virtual Sphere and Public Policy,G,None,2599,1
950741,Systems Modeling for Public Policy,G,None,2599,1
950743,"Environment, Social and Health Impact Assessment",G,None,2599,1
950744,Smart Evaluation for Public Program and Policy,G,None,2599,1
950712,Urban Planning and Design for Policy Makers,G,None,2599,1
677717,Introduction to One Health,G,None,2599,1
677720,Risk Analysis for Public Health,G,None,2599,1
677721,Participatory Epidemiology,G,None,2599,1
677722,Food Safety from Farm to Consumer,G,None,2599,1
677718,Communication in One Health,G,None,2599,1
677719,Systems Thinking and Community Empowerment in One Health,G,None,2599,1
677791,Seminar in One Health,G,None,2599,1
057403,Instructional Design for Physical Activities,U,NONE,2560,1
055703,Research Methodology in Education,G,None,2599,1
055733,Experimental Research,G,None,2599,1
055734,Research Instruments and Data Collection,G,None,2599,1
057404,Fitness Assessment and Exercise Prescription,U,NONE,2599,1
510202,Instruments in Medical Technology Laboratory,U,None,2599,1
091700,Philosophy and Critical Theory of Education,G,None,2599,1
091791,Seminar on Issue and Trend in Education,G,None,2599,1
057405,Teaching of Physical Education,U,NONE,2599,1
053711,Educational Principles for Development,G,None,2599,1
054810,Theories and Practices in Multicultural Education,G,None,2599,1
054822,Lifelong Education and Alternative Education,G,None,2599,1
054870,Research Methodology in Multicultural Education,G,None,2599,1
071711,Theory of Learning Management in Social Studies,G,None,2599,1
071713,Social Studies Curriculum for All,G,None,2599,1
071724,Futurology,G,None,2599,1
071811,Critique of Civic Education,G,None,2599,1
071730,Innovative Design and Learning Evaluation,G,None,2599,1
071736,Knowledge Management in Digital Society,G,None,2599,1
071737,Professional Teacher and Code of Teacher Ethics,G,None,2599,1
071738,Area-Based Educational Quality Assurance,G,None,2599,1
071739,Creativity Classroom Management,G,None,2599,1
252211,Electric Circuits 1,U,None,2599,1
255230,Industrial Organization and Management,U,None,2599,1
057407,Physical Education Curriculum,U,NONE,2560,1
253261,Fundamental Microorganisms for Environmental Engineering,U,None,2599,1
514358,Physical Therapy in Community,U,None,2599,1
057409,Adapted Physical Education,U,NONE,2599,1
128710,Organization and Management,G,None,2599,1
653703,Research Methods in Veterinary Science,G,None,2599,1
203171,General Chemistry for Pharmacy Students,U,None,2599,1
203116,Introductory General Chemistry,U,None,2599,1
202141,Biology for Pharmacy Students,U,None,2563,0
202142,Biology Laboratory for Pharmacy Students,U,None,2563,0
057410,Sport and Exercise Psychology,U,NONE,2599,1
365222,Aesthetic Natural Areas and Ecotourism,U,None,2599,1
953100,Computers and Programming,U,None,2599,1
953262,Front-end and Web Development Foundation,U,None,2599,1
701244,Taxation 1,U,None,2599,1
057411,Sport and Exercise Nutrition,U,NONE,2560,1
702313,Personal Financial Management,U,None,2599,1
057412,Scouting and Junior Red Cross,U,NONE,2599,1
466141,Pharmacy Profession,U,None,2599,1
466340,Biostatistics for Pharmacy,U,None,2599,1
207891,Ph.D. Seminar in Physics 1,G,None,2599,1
269181,Foundations of Modern Information Systems and Technologies for Non-IT Majors,U,None,2599,1
269281,Computer Programming for Non-IT Majors,U,None,2599,1
057413,Adapted Physical Education,U,NONE,2555,0
115718,Performing Arts and Theatre Management,G,None,2599,1
126102,Introduction to ASEAN,U,None,2599,1
126214,Academic Writing in International Relations 1,U,None,2599,1
252281,Fundamentals of Electronic Circuits for Information Systems and Network Engineering,U,None,2599,1
057414,Sports Coaching,U,NONE,2599,1
229711,Statistics for Data Science,G,None,2599,1
751766,Tourism Economics,G,None,2599,1
230751,Introduction to Industrial Process,G,None,2599,1
230752,Mini Project,G,None,2599,1
230753,"Science & Technology Innovation Design, Management and Business Concept",G,None,2599,1
230789,Selected Topics in Innovation Science for Industry,G,None,2599,1
057415,Teaching of Health Education,U,NONE,2555,0
230796,Special Topics in Innovation Science for Industry,G,None,2599,1
802111,Landscape Architectural Design Studio 1,U,None,2599,1
802141,Landscape Architectural Appreciation,U,None,2599,1
207791,M.S. Seminar in Physics 1,G,None,2599,1
029703,Lan Na and Creative Thinking and Innovations,G,None,2599,1
029735,Academic Writing for Lan Na Studies,G,None,2599,1
057416,Research in Physical Education and Sports Science,U,NONE,2599,1
706200,Skills for Socially Responsible Manager,U,None,2564,1
706201,Skills for Socially Responsible Service Entrepreneur,U,None,2564,1
601212,Nutrition for Contemporary Living,U,None,2599,1
802142,Cultural Landscape in Landscape Architecture,U,None,2599,1
329106,Basic Medical Professional Development,U,None,2599,1
802242,Landscape Architectural Conservation,U,None,2599,1
802252,Application of Computer for Landscape Architectural Design,U,None,2599,1
460301,Self-Development for Professionalism,U,None,2599,1
057417,Health Education Curriculum,U,NONE,2555,0
057419,Sport and Exercise Management,U,NONE,2560,1
057420,Organizing Events,U,NONE,2555,1
466555,English Communication for Pharmacy,U,None,2599,1
057425,Sports Offciating,U,NONE,2555,0
030101,Fundamental Vietnamese 1,U,None,2599,1
031101,Fundamental Bahasa Indonesia 1,U,None,2599,1
208262,Elementary Statistics for Science and Technology,U,None,2599,1
204100,Information Technology and Modern Life,U,None,2599,1
057440,"Independent Study in Physical Education, Sports Science and Health Promotion",U,NONE,2599,1
953211,Computer Organization,U,None,2599,1
057450,Sports Marketing,U,NONE,2560,1
057450,Sports Marketing,U,None,2555,0
259191,Principle of Being Professional,U,None,2599,1
259192,Skills for Professionalism and Entrepreneurship,U,None,2599,1
259193,Morality and Intelligence for Being a Professional,U,None,2599,1
259194,Characteristics and Values for Being a Professional Entrepreneur,U,None,2599,1
259195,Managing Activities for Development,U,None,2599,1
259106,Workshop Technology,U,None,2563,0
259104,Engineering Drawing,U,None,2599,1
057451,Technique & Skill in Rhythmic Activities 1,U,NONE,2599,1
201116,Science and Global Warming,U,None,2599,1
627711,Creation Process in Food Innovation and Bioindustry,G,None,2599,1
627712,Research Instruments for Food Innovation and Bioindustry,G,None,2599,1
627713,Research Methodology for Food Innovation and Bioindustry,G,None,2599,1
627731,Bioactive Compounds from Marine Resources,G,None,2599,1
627732,Sustainability of Marine Food Resources,G,None,2599,1
627741,Marketing for Food Innovation and Bioindustry,G,None,2599,1
627794,Seminar 1,G,None,2599,1
627714,Innovation in Marine Food Freezing,G,None,2599,1
627715,Innovation in Marine Food Processing,G,None,2599,1
627716,Functions and Applications of Marine Carbohydrate,G,None,2599,1
627717,Marine Proteins and Peptides,G,None,2599,1
627718,Innovation in Food Packaging,G,None,2599,1
627719,"Functional Foods, Nutraceuticals and Health",G,None,2599,1
627727,Selected Topics in Food Innovation and Bioindustry 1,G,None,2599,1
627728,Selected Topics in Food Innovation and Bioindustry 2,G,None,2599,1
627729,Selected Topics in Food Innovation and Bioindustry 3,G,None,2599,1
627733,Enzymes in Food Industry,G,None,2599,1
627734,Advanced Food Microbiology,G,None,2599,1
627735,Cell Culture Technology,G,None,2599,1
627742,Entrepreneurship in Food Innovation and Bioindustry,G,None,2599,1
627751,Fundamental of Food Chemistry and Analysis,G,None,2599,1
627752,Fundamental of Food Processing Technology,G,None,2599,1
627753,Fundamental of Food Microbiology,G,None,2599,1
226806,Radio Astronomy,G,None,2599,1
226807,Cosmic Rays,G,None,2599,1
952893,Knowledge Management and Innovation Seminar 2,G,None,2599,1
801801,Advanced Research Method,G,None,2599,1
801802,Advanced Theory and Philosophy in Architecture,G,None,2599,1
801803,Research Paradigms and Methods in Architecture,G,None,2599,1
801804,Field Work Research Practice,G,None,2599,1
801805,Disaster Risk Management in Architecture,G,None,2599,1
953251,Human Factors in Digital Interaction Design,U,None,2599,1
520791,Seminar in Communication Disorders,G,None,2599,1
057701,Philosophy and Principles of Health Education,G,NONE,2599,1
011363,Japanese Philosophy,U,None,2599,1
057706,Measurement and Evaluation in Sports and Exercise,G,NONE,2599,1
259106,Workshop Technology,U,None,2599,1
900100,Biomedical Engineering in Daily Life,U,None,2599,1
057707,Philosophy and Development of Sports,G,NONE,2599,1
888194,Service Learning in Society 5.0,U,None,2599,1
888108,Smart Society,U,None,2599,1
751762,Health Economic Analysis and Policy,G,None,2599,1
751741,Marketing Economics,G,None,2599,1
851801,Advanced Integrated Communication Research,G,None,2599,1
851802,Integrated Communication Theories,G,None,2599,1
057711,Principles of Athletics Training,G,NONE,2599,1
851803,Special Problem in Integrated Communication,G,None,2599,1
851804,Selected Topic in Integrated Communication,G,None,2599,1
851805,Seminar in Advanced Integrated Communication,G,None,2599,1
057712,Exercise for Health,G,NONE,2599,1
029737,Language and Literature in The Mekong and Salawin Regions,G,None,2599,1
029755,Art History and Lan Na Archaeology,G,None,2599,1
029767,Creative Lan Na and Tourism,G,None,2599,1
057713,Health for Quality of Life,G,NONE,2599,1
029768,Creative Development of Lan Na Art and Culture,G,None,2599,1
029769,Creative Lan Na Community,G,None,2599,1
029771,Analysis of Primary Sources for Thesis,G,None,2599,1
029711,Social and Cultural History of Lan Na,G,None,2599,1
029731,Ancient Lan Na Scripts and Documents,G,None,2599,1
029757,Lan Na in The Mekong and Salawin Sub-Region,G,None,2599,1
029766,Sustainable Development for Lan Na Culture,G,None,2599,1
057714,Curriculum and Teaching in Physical Education,G,NONE,2599,1
206109,Mathematics in Today’s World,U,None,2599,1
006332,Design Presentation,U,None,2599,1
057715,Sports Management,G,NONE,2599,1
959701,Digital Transformation,G,None,2599,1
959702,Software Project Management and Change Management,G,None,2599,1
959703,Usability of Digital Technology,G,None,2599,1
959712,Customer Centric Digital Transformation,G,None,2599,1
959713,Cross-Border Electronic Commerce,G,None,2599,1
959714,Smart Logistics in Digital Business,G,None,2599,1
959715,Simulation-Based case Studies in Logistics,G,None,2599,1
959721,Data-Driven Enterprise,G,None,2599,1
959722,Digital Infrastructure,G,None,2599,1
959723,Digital Solution,G,None,2599,1
959724,Digital Process,G,None,2599,1
959725,Internet of Things in Digital Business,G,None,2599,1
057751,Health of the People Under Different Health Conditions,G,NONE,2599,1
959726,Artificial Intelligence in Digital Business,G,None,2599,1
959727,Digital Analytics in Digital Business,G,None,2599,1
959731,Innovative Thinking in Digital Business,G,None,2599,1
959732,Digital Innovation in Education,G,None,2599,1
959789,Selected Topics in Digital Technology Management,G,None,2599,1
959795,Pre-Research,G,None,2599,1
057752,Health and Environment,G,NONE,2599,1
678723,Global Health Policy and Management,G,None,2599,1
063728,Seminar in Research in Curriculum and Instruction,G,None,2599,1
678724,Public Health Aspects of Emergency and Disaster Management,G,None,2599,1
057763,Death Education,G,NONE,2599,1
678725,Migrant and Ethnic Minority Health,G,None,2599,1
678792,Seminar in Global Health,G,None,2599,1
210708,Group Study in Materials 2,G,None,2599,1
205100,The Earth and its Geological Processes,U,None,2599,1
205105,Earth Science and Civilization,U,None,2599,1
206100,Mathematics in Everyday Life,U,None,2599,1
206150,Algebra via Graphical and Numerical Software,U,None,2599,1
210100,World of Materials,U,None,2599,1
218100,The Science of Gemstone and Jewelry,U,None,2599,1
206115,Calculus for Natural Sciences 1,U,None,2599,1
057835,Consumer's Health,G,NONE,2599,1
206183,Discrete Structure,U,None,2599,1
057836,Administration in Health Promotion,G,NONE,2599,1
057874,Accident Control and Safety Promotion,G,NONE,2599,1
204102,Intelligent Data Analysis: Survey of Techniques and Applications,U,None,2599,1
204101,Introduction to Computer,U,None,2599,1
057891,Seminar in Health Promotion,G,NONE,2599,1
058200,Curriculum and Instruction in Secondary Schools,U,NONE,2555,0
676707,Public Health Economics,G,None,2599,1
676723,Public Health Ethics,G,None,2599,1
676709,Public Health Project Evaluation,G,None,2599,1
676711,Sustainable Health Development,G,None,2599,1
676712,Globalization and Health,G,None,2599,1
676713,Applied Public Health Nutrition,G,None,2599,1
058300,Teaching and Learning Strategies in Secondary Schools,U,NONE,2599,1
271101,Robotics Laboratory 1,U,None,2599,1
751714,Applied Operational Research in Economics,G,None,2599,1
751715,Advanced Production Economics,G,None,2599,1
751719,Selected Topics in Quantitative Economics,G,None,2599,1
751725,Public Finance and Business Policy,G,None,2599,1
751726,Economic Theory of Investment in Financial Markets,G,None,2599,1
751731,Monetary Theory and Policy,G,None,2599,1
751733,Fiscal Theory and Policy,G,None,2599,1
058340,Teachers and Language Communication,U,NONE,2555,0
751739,Selected Topics in Monetary and Fiscal Economics,G,None,2599,1
751745,Economics of Natural Resources and Environment,G,None,2599,1
751749,Selected Topics in Resource Economics,G,None,2599,1
751753,International Monetary Theory and Policy,G,None,2599,1
751759,Selected Topics in International Economics,G,None,2599,1
751761,Economic Development,G,None,2599,1
751763,Urban Economics,G,None,2599,1
751711,Computable General Equilibrium Analysis for Economic Policy Evaluation,G,None,2599,1
751717,Panel Data Econometrics,G,None,2599,1
751723,Game Theory,G,None,2599,1
751735,Microfinance Economics,G,None,2599,1
751736,Mathematical Model in Financial Economics,G,None,2599,1
751754,ASEAN Economy,G,None,2599,1
751756,Modern Chinese Economy,G,None,2599,1
751769,Selected Topics in Development Economics,G,None,2599,1
751713,Nonparametric Econometrics,G,None,2599,1
208241,Statistics for Biochemistry,U,None,2599,1
208269,Statistics for Computer Science,U,None,2599,1
055800,Advanced Research Methodology in Education,G,None,2599,1
088801,"Theories and Dynamics of Curriculum, Teaching, and Learning Processes",G,None,2599,1
063804,Innovations and Trends in Curriculum and Instructional Development,G,None,2599,1
063851,Strategies for Academic Affairs Development of Higher Education in New Era,G,None,2599,1
903700,Ecological Psychology,G,None,2599,1
011703,Problems and Theories of Aesthetics,G,None,2599,1
204725,Data Analytic and Machine Learning,G,None,2599,1
023722,Local Information Management,G,None,2599,1
023739,Big Data Management,G,None,2599,1
023702,Management of Information Organization,G,None,2599,1
023706,Digital Technologies in Information Organization,G,None,2599,1
023707,Information Services Quality Management,G,None,2599,1
023708,Information and Knowledge Organization,G,None,2599,1
023709,Research Methodology in Information Science,G,None,2599,1
023717,Knowledge Management and Intellectual Property,G,None,2599,1
023718,Marketing and Public Relations for Information Organization,G,None,2599,1
023723,Lanna Cultural Information Management,G,None,2599,1
023732,Knowledge Management in Information Institution,G,None,2599,1
023735,Information Systems and Networks,G,None,2599,1
023736,Web Application Development,G,None,2599,1
023737,Digital Library Organization,G,None,2599,1
023738,Digital Archives Management,G,None,2599,1
023789,Selected Topics in Information Science,G,None,2599,1
023791,Seminar in Information Science,G,None,2599,1
208264,Principles of Statistics,U,None,2599,1
118821,Research Methodology in Arts and Design,G,None,2599,1
118841,Design Analysis and Critics,G,None,2599,1
118843,Theories of Integrated Arts,G,None,2599,1
