courseno,title_long_en,degree_level,pre_en,year_end,open_status
513447,Occupational Therapy Fieldwork 3,U,513345,2599.0,1
513448,Occupational Therapy Fieldwork 4,U,513447,2599.0,1
513452,Occupational Therapy in Community Setting,U,513345,2599.0,1
513453,Occupational Therapy in Educational Settings,U,513375,2599.0,1
254215,Mechanics of Solids 1,U,259107,2599.0,1
019491,Independent Study,U,019391,2599.0,1
006353,Applied Nutrition,U,006253,2599.0,1
128208,Digital Analytics for Public Administrators,U,128101,2599.0,1
128434,Local Public Finance,U,128204,2599.0,1
252285,Fundamentals of Electrical Engineering for Mechanical Engineers,U,207106,2599.0,1
703353,Health Service Organization Management,U,703202,2599.0,1
704411,Wellness Tourism Management,U,703202,2599.0,1
208250,Statistical Methods for Data Science,U,208150,2599.0,1
001444,Introduction to Psycholinguistics,U,001330,2599.0,1
960391,Work Integrated Learning 1,U,955103,2599.0,1
803370,Introduction to Architectural Conservation and Community,U,803311,2599.0,1
206112,Calculus 2,U,206111,2599.0,1
206162,Calculus for Engineering 2,U,206161,2599.0,1
206172,General Mathematics 2,U,206171,2599.0,1
206255,Mathematics for Software Technology,U,206113,2599.0,1
206261,Calculus for Engineering 3,U,206162,2599.0,1
206311,Axiomatic Set Theory,U,206217,2599.0,1
059413,Graphic Production for Education,U,100308,2599.0,1
206313,Introduction to Topology,U,206217,2599.0,1
206327,Theory of Numbers 1,U,206217,2599.0,1
206328,Theory of Equations,U,206217,2599.0,1
206331,Advanced Calculus 2,U,206211,2599.0,1
206336,Real analysis 1,U,206217,2599.0,1
206465,Principles of Mathematical Modeling,U,206341,2599.0,1
206411,Classical Geometry,U,206217,2599.0,1
206412,Topology,U,206313,2599.0,1
206426,Linear Algebra 2,U,206325,2599.0,1
206427,Theory of Numbers 2,U,206327,2599.0,1
206432,Introduction to functional analysis,U,206336,2599.0,1
206437,Complex Variables,U,206211,2599.0,1
206438,Fixed Point Theory and Applications,U,206313,2599.0,1
206446,Differential Geometry,U,206335,2599.0,1
206455,Numerical Analysis,U,206355,2599.0,1
206456,Numerical Method for Differential Equations,U,206355,2599.0,1
206470,Probability 2,U,206370,2599.0,1
206474,Stochastic Processes and Martingale Theory,U,206370,2599.0,1
059420,Production 1 Slide and Filmstrip,U,059419,2599.0,1
204341,Operating Systems,U,204231,2599.0,1
204432,Computer Network Design and Management,U,204232,2599.0,1
204435,Parallel Processing,U,204341,2599.0,1
204441,Concurrent Programming and Distributed System,U,204341,2599.0,1
204442,Compiler Construction,U,204315,2599.0,1
204443,Computer System Security,U,204341,2599.0,1
204454,Combinatorial Optimization Algorithms and Programming,U,204451,2599.0,1
204499,Independent Study 2,U,204491,2599.0,1
207104,Physics for Science Students 2,U,207103,2599.0,1
207108,Physics Laboratory for Science Students 2,U,207107,2599.0,1
207402,Quantum Mechanics 2,U,207401,2599.0,1
207403,Nuclear and Radiation Physics,U,207306,2599.0,1
207404,Nuclear Physics and Applications,U,207306,2599.0,1
207419,Stellar Astrophysics,U,207306,2599.0,1
207426,Introduction to Molecular Spectroscopy,U,207401,2599.0,1
207436,Atomic Spectra,U,207401,2599.0,1
207444,Introduction to X-Ray Crystallography,U,207306,2599.0,1
207448,Introduction to Astrophysics,U,207306,2599.0,1
207455,Physics and Technology of Particle Beam,U,207305,2599.0,1
207458,Fluid Dynamics for Physicists,U,207308,2599.0,1
207481,Introduction to Quantum Field Theory,U,207401,2599.0,1
218483,Gems and Jewelry Design,U,218321,2599.0,1
218262,Gemstone Deposits In Thailand,U,218101,2599.0,1
218321,Gems Identification,U,218101,2599.0,1
218323,Organic Gems,U,218101,2599.0,1
218352,Coloured Stones Grading,U,218321,2599.0,1
002260,Introduction to French Literature,U,002102,2599.0,1
218382,Jewelry Production,U,218101,2599.0,1
218471,Gemstone Enhancements,U,218321,2599.0,1
218481,Gems and Jewelry Business,U,703103,2599.0,1
208373,Statistics for Agriculture,U,208263,2599.0,1
156201,Ethnoecology and Dynamism of Local Knowledge,U,156101,2599.0,1
156301,Work Skills in Ethnic Communities,U,156101,2599.0,1
203426,Methods in Computational Chemistry,U,203223,2599.0,1
215304,New Product and Platform Development in Microbiology,U,215205,2599.0,1
205216,Practice in Field Geology,U,205103,2599.0,1
205235,Optical Mineralogy,U,205103,2599.0,1
205239,Mineralogy,U,205103,2599.0,1
205252,Palaeontology,U,205104,2599.0,1
205417,Geology of Southeast Asia,U,205415,2599.0,1
205483,Petroleum Geophysics,U,205382,2599.0,1
214261,Animal diversity,U,202102,2599.0,1
214301,Vertebrate Zoology,U,214261,2599.0,1
214310,Invertebrate Zoology,U,214261,2599.0,1
214312,General Entomology,U,202102,2599.0,1
214313,Biology of Myriapoda,U,202102,2599.0,1
214352,Animal Developmental Biology,U,214301,2599.0,1
214381,General Ethology,U,202102,2599.0,1
214401,Ichthyology,U,214261,2599.0,1
214403,Ornithology,U,214261,2599.0,1
214414,Economic Invertebrates,U,214310,2599.0,1
214421,Animal Histology,U,214301,2599.0,1
214431,Animal Biotechnology,U,214261,2599.0,1
214441,Advanced Animal Physiology,U,214341,2599.0,1
214442,Applied Animal Physiology,U,214341,2599.0,1
214443,Physiology of Insects,U,214312,2599.0,1
214445,Comparative Immunology,U,214341,2599.0,1
209252,Constructional and Technical Ceramics,U,209251,2599.0,1
209253,Production of Pottery,U,209251,2599.0,1
209271,Unit Operations of Industrial Chemistry 1,U,209201,2599.0,1
209303,Characterization of Industrial Materials,U,203235,2599.0,1
209375,Unit Operations of Industrial Chemistry 2,U,209201,2599.0,1
209403,Adsorption Technology for Water and Wastewater Treatment,U,209201,2599.0,1
209442,Heterogeneous Catalysis,U,209370,2599.0,1
209483,Polymer Products Process Technology,U,209382,2599.0,1
209486,Textile Technology,U,209382,2599.0,1
954471,Business Data Mining,U,954340,2599.0,1
203104,General Chemistry 2,U,203103,2599.0,1
203113,Chemistry 2,U,203111,2599.0,1
203202,Organic Chemistry 2,U,203201,2599.0,1
202302,Microtechnique,U,202102,2599.0,1
202305,Biometry,U,202102,2599.0,1
202331,Plant Breeding,U,202231,2599.0,1
202332,Genetics 2,U,202231,2599.0,1
202333,Fundamental Techniques in Genetics,U,202231,2599.0,1
202334,Fundamental Molecular Genetics,U,202231,2599.0,1
202438,Human Evolution,U,202231,2599.0,1
202442,Advanced Plant Physiology,U,202342,2599.0,1
202461,Advanced Taxonomy of Flowering Plants,U,202361,2599.0,1
202470,Biogeography,U,202371,2599.0,1
202471,Animal Ecology,U,202371,2599.0,1
202472,Marine Ecology,U,202371,2599.0,1
202474,Plant Ecology,U,202371,2599.0,1
202475,Environmental Toxicology,U,203206,2599.0,1
202476,Conservation Biology,U,202371,2599.0,1
202477,Tropical Ecology,U,202371,2599.0,1
202481,Behavioral Ecology,U,202371,2599.0,1
202484,Restoration Ecology,U,202371,2599.0,1
202490,Field Biology,U,202371,2599.0,1
203303,Organic Spectroscopy,U,203202,2599.0,1
203304,"Pericyclic Reactions, Free Radicals and Carbenes",U,203202,2599.0,1
203315,Symmetry and Bonding,U,203211,2599.0,1
203316,Coordination and Organometallic Chemistry,U,203211,2599.0,1
203323,Physical Chemistry 3,U,203222,2599.0,1
203324,Physical Chemistry 4,U,203222,2599.0,1
203332,Chromatographic Analysis,U,203231,2599.0,1
203333,Spectrometric Instrumental Analysis,U,203231,2599.0,1
203404,Heterocyclic Chemistry,U,203202,2599.0,1
203405,Natural Product Chemistry,U,203202,2599.0,1
203413,Inorganic Spectroscopy,U,203211,2599.0,1
203431,Advanced Techniques in Analytical Chemistry,U,203333,2599.0,1
203406,Organic Synthesis,U,203202,2599.0,1
159365,Contemporary Community Studies and Transdisciplinary Research,U,159101,2599.0,1
801203,Smart Wellbeing,U,801202,2599.0,1
356290,Professional Skill Training in Animal and Aquatic Sciences 2,U,356190,2599.0,1
504302,Clinical Chemistry 2,U,504202,2599.0,1
510414,Clinical Laboratory Analysis of Toxic Substances and Principles of Forensic Science Investigation,U,504305,2599.0,1
513340,Occupational Therapy Fieldwork 1,U,513225,2599.0,1
513445,Occupational Therapy Fieldwork 3,U,513343,2599.0,1
513446,Occupational Therapy Fieldwork 4,U,513445,2599.0,1
061202,Creative Drawing for Art Education,U,061201,2599.0,1
061205,Basic Sculpture for Teachers,U,061201,2599.0,1
353441,Field Crop Breeding,U,353303,2599.0,1
352317,Human Relations and Recreation in Agricultural Extension,U,352210,2599.0,1
352319,Welfare for Agricultural Community Development,U,352210,2599.0,1
352324,Sustainable Agricultural Community Economy Development,U,352210,2599.0,1
352325,Social Innovation for Agricultural Community Development,U,352210,2599.0,1
128205,Design Thinking for Public Administrator,U,128101,2599.0,1
606246,Marine Food Product Processing,U,606211,2599.0,1
606247,Innovative Technologies in Marine Food Product Processing,U,606246,2599.0,1
606248,Food Ingredients for Marine Products Innovation,U,606246,2599.0,1
606313,Project Proposal for Marine Food Products,U,606310,2599.0,1
606345,Thermal and Cold Processes for Marine Food Products,U,606246,2599.0,1
606466,Supplementary Diets from Marine Resources,U,606362,2599.0,1
061212,Arts Instruction for Grade Level 3-4,U,061211,2599.0,1
368433,Futures and Options Markets,U,751101,2599.0,1
061302,Principle of Composition,U,061204,2599.0,1
061303,Advanced Composition,U,061302,2599.0,1
356390,Professional Skill Training in Animal and Aquatic Sciences 3,U,356290,2599.0,1
061305,nan,U,061201,2599.0,1
356445,Commercial Swine Farm Management,U,356442,2599.0,1
356490,Cooperative Education in Animal and Aquatic Sciences,U,356290,2599.0,1
179446,Law of Local Administration,U,177341,2599.0,1
061310,Round-Relief Sculpture for Art Education,U,061309,2599.0,1
802211,"Theory, Philosophy and Fundamental Landscape Design Studio",U,802112,2599.0,1
254325,Machine Design 1,U,254216,2599.0,1
254371,Mechanical Engineering Laboratory 1,U,254231,2599.0,1
256482,Reservoir Simulation,U,256481,2599.0,1
254216,Mechanics of Solids 2,U,254215,2599.0,1
254373,System Analysis and Control,U,206362,2599.0,1
954425,Marketing Analytics in Hospitality and Tourism Industry,U,954170,2599.0,1
958211,Data Structure for Game Development,U,958112,2599.0,1
958263,Three-Dimensional Modelling for Game Development 2,U,958262,2599.0,1
958342,Exergame,U,958222,2599.0,1
958362,Audio and Music for Game Development,U,958221,2599.0,1
255412,Welding Engineering,U,259103,2599.0,1
851265,Introduction of Online Entertainment Communication,U,851261,2599.0,1
851335,Introduction to Entertainment Video Media Production,U,851265,2599.0,1
851431,Advanced Entertainment Video Media Production,U,851335,2599.0,1
061402,Child Art 2,U,601401,2599.0,1
751332,Monetary Theory,U,751308,2599.0,1
002301,French 5,U,002202,2599.0,1
061422,Creative Sculpture for Art Education,U,061310,2599.0,1
061430,Teaching Art Education,U,061317,2599.0,1
062345,Storytelling and Tales for Early Childhood Children,U,062320,2599.0,1
062346,Health and Physical Education for Early Childhood Children,U,062320,2599.0,1
062360,Instructional Media for Early Childhood Children,U,062320,2599.0,1
062410,Concept of Learning Context for Preschool Education Management,U,062200,2599.0,1
002302,French 6,U,002301,2599.0,1
002311,Listening and Speaking in French 1,U,002202,2599.0,1
002321,Reading and Writing in French 2,U,002221,2599.0,1
002331,French Syntax 1,U,002230,2599.0,1
064202,Science Concepts of Chemistry in Basic Education Curriculum 2,U,064201,2599.0,1
064207,Science Concepts of Biology in Basic Education Curriculum 2,U,064206,2599.0,1
064272,Concepts in Wave and Thermodynamics for Secondary Level Teachers,U,064271,2599.0,1
064273,"Concepts in Electricity, Magnetism and Modern Physics for Secondary Level Teachers",U,064271,2599.0,1
064301,Science Concepts of Chemistry in Basic Education Curriculum 3,U,064202,2599.0,1
064303,Science Concepts of Biology in Basic Education Curriculum 3,U,064207,2599.0,1
002333,French Phonetics,U,002230,2599.0,1
064411,Teaching Science Strands for the Third Level,U,064410,2599.0,1
064419,Teaching of Science and Technology Related to Society,U,064410,2599.0,1
064474,Physics Teaching for Secondary Level Teachers,U,064273,2599.0,1
064482,Earth Science and Astronomy Teaching for Secondary Level Teachers,U,064281,2599.0,1
064489,Micro-Teaching,U,064410,2599.0,1
002351,Culture of French Speaking Countries,U,002202,2599.0,1
002361,Reading in French Literature of the 17th and 18th Centuries,U,002260,2599.0,1
002362,Reading in French Literature of the 19th and 20th Centuries,U,002260,2599.0,1
065489,Micro-Teaching,U,065430,2599.0,1
002365,French Tales and Short Stories,U,002260,2599.0,1
002401,French 7,U,002302,2599.0,1
066489,Micro-Teaching,U,066410,2599.0,1
002402,French 8,U,002401,2599.0,1
002411,Listening and Speaking in French 2,U,002302,2599.0,1
067373,Literature in Textbooks,U,067371,2599.0,1
067433,Development of Teaching Skills in Thai Language,U,067432,2599.0,1
067489,Micro-Teaching,U,067410,2599.0,1
002434,Linguistic Analysis of French Texts,U,002332,2599.0,1
002441,Translation 1,U,002302,2599.0,1
002442,Translation 2,U,002441,2599.0,1
002452,Evolution of French Ideas,U,002302,2599.0,1
070416,Educating Children with Intellectual Disabilities and Slow Learners,U,070308,2599.0,1
070417,Educating Children with Visual Impairments,U,070308,2599.0,1
070418,Educating Children with Physical or Movement or Health Impairments,U,070308,2599.0,1
070419,Educating Children with Hearing Impairments,U,070308,2599.0,1
002466,French Novels,U,002260,2599.0,1
071489,Micro-Teaching,U,071410,2599.0,1
002468,French Drama,U,002260,2599.0,1
002472,French for Correspondence and Secretarial Work,U,002302,2599.0,1
002489,Independent Study,U,002302,2599.0,1
073411,French for Teachers,U,002102,2599.0,1
073413,Teaching of French Pronunciation,U,002102,2599.0,1
073489,Micro-Teaching,U,073410,2599.0,1
003102,Fundamental German 2,U,003101,2599.0,1
074304,Principles of Health Education and Health Promotion,U,074301,2599.0,1
074306,Health Services and Management in School,U,074305,2599.0,1
074307,Self Care and Personal Hygiene,U,074301,2599.0,1
074309,Organization of Activities for Health,U,074302,2599.0,1
074401,Health Promotion on Social Dimension,U,074301,2599.0,1
074402,Safety Management in School,U,074308,2599.0,1
074403,Health Communication in School,U,074301,2599.0,1
074404,Principles of Health Education and Health Promotion,U,074304,2599.0,1
074405,Integration of Local Learning Resources on Health Education,U,074304,2599.0,1
074406,Health Education Strategies,U,100202,2599.0,1
074407,Model and Strategies of Health Promotion,U,074304,2599.0,1
074408,Health Education Curriculum Design,U,100202,2599.0,1
074409,Gender and Sex Education,U,074304,2599.0,1
003201,Intermediate German 1,U,003102,2599.0,1
074411,Classroom Research in Health Education and Health Promotion,U,100500,2599.0,1
074489,Micro-Teaching,U,074406,2599.0,1
003202,Intermediate German 2,U,003201,2599.0,1
076314,Business Education Curriculum,U,100205,2599.0,1
076316,Business Education Curriculum Development,U,100202,2599.0,1
076414,Business Education Instruction,U,076314,2599.0,1
076415,Instructional Development in Business Education,U,076316,2599.0,1
003211,Reading and Comprehension 1,U,003102,2599.0,1
076430,Business Management Learning for Cooperation in Asean Community,U,076426,2599.0,1
003212,Reading and Comprehension 2,U,003211,2599.0,1
076489,Micro-Teaching,U,076415,2599.0,1
003213,German Reading 1,U,003102,2599.0,1
003214,Oral Expression 1,U,003102,2599.0,1
003215,Oral Expression 2,U,003214,2599.0,1
003216,German Conversation,U,003102,2599.0,1
078201,Agricultural Practice 2,U,078101,2599.0,1
003261,Reading German Literature 1,U,003102,2599.0,1
078301,Agricultural Practice 3,U,078201,2599.0,1
078438,Integrated Agriculture and Alternative Education,U,078434,2599.0,1
003270,Germany: Country and People 1,U,003102,2599.0,1
078458,Organization of Self-Sufficient Agricultural School,U,078434,2599.0,1
003271,German Culture and Society,U,003102,2599.0,1
078489,Micro-Teaching,U,078435,2599.0,1
003292,German for Beginners 4,U,003291,2599.0,1
003301,Comprehension and Expression 1,U,003202,2599.0,1
003302,Comprehension and Expression 2,U,003301,2599.0,1
079489,Micro-Teaching,U,079382,2599.0,1
003313,German Reading 2,U,003213,2599.0,1
003314,German Writing 1,U,003202,2599.0,1
003320,German Translation 1,U,003202,2599.0,1
003331,German Syntax,U,003202,2599.0,1
003332,"German Phonetics, Phonology, Morphology",U,003202,2599.0,1
003333,German Drama,U,003202,2599.0,1
100202,Curriculum and Instruction,U,100200,2599.0,1
100203,Learning Resources and Local Wisdom,U,100100,2599.0,1
100204,Communication Arts for Teachers,U,100201,2599.0,1
100205,Curriculum Design and Development,U,100102,2599.0,1
003349,"Academic Report Writing on German Language, Literature and Culture",U,003313,2599.0,1
100302,Learning Evaluation,U,100202,2599.0,1
003360,German Prose,U,003202,2599.0,1
100304,Arts and Culture Studies,U,100100,2599.0,1
003361,Reading German Literature 2,U,003261,2599.0,1
100400,Teachers and Life Quality Development,U,100101,2599.0,1
100401,Quality Assurance in Education,U,100202,2599.0,1
100402,Teachers and Career Development,U,100101,2599.0,1
003367,Development of German Literature,U,003261,2599.0,1
100500,Educational Research for Learning Management Development,U,100302,2599.0,1
003370,Germany: Country and People 2,U,003202,2599.0,1
101112,Drawing 2,U,101111,2599.0,1
003401,Comprehension and Expression 3,U,003302,2599.0,1
101210,Theory of Colors,U,101100,2599.0,1
003402,Comprehension and Expression 4,U,003401,2599.0,1
101213,Drawing 3,U,101111,2599.0,1
101232,Thai Drawing,U,101114,2599.0,1
101323,Composition 3,U,101222,2599.0,1
101324,Composition 4,U,101323,2599.0,1
003410,Discussion and Speech 2,U,003310,2599.0,1
003414,German Writing 2,U,003314,2599.0,1
003416,Discussion and Public Speaking in German,U,003216,2599.0,1
003419,Comprehension of Advanced Scholarly Literature,U,003302,2599.0,1
003421,German Translation 2,U,003320,2599.0,1
103453,Music Performance,U,103261,2599.0,1
003422,German Translation 3,U,003421,2599.0,1
104205,Visual Presentation,U,101113,2599.0,1
003423,German Translation 4,U,003422,2599.0,1
003431,German Semantics and Pragmatics,U,003332,2599.0,1
104325,Folk Art of Lanna,U,104320,2599.0,1
003435,Essay Writing,U,003302,2599.0,1
104334,Analysis in Thai Painting,U,104302,2599.0,1
104410,Thai Art in Contemporary Design,U,104310,2599.0,1
104424,Thai Art in Product Design,U,104310,2599.0,1
003436,Comparative Study of the Thai and German,U,003320,2599.0,1
104425,Basic Craft Materials and Process,U,104310,2599.0,1
104427,Production and Marketing of Handicrafts in Northern Thailand,U,104325,2599.0,1
003449,Seminar:Individual Reading in Contemporary Literature,U,003302,2599.0,1
104475,Thai Basketery,U,104310,2599.0,1
104494,Individual Study in Thai Art 1,U,101405,2599.0,1
104495,Individual Study in Thai Art 2,U,104494,2599.0,1
104496,Project in Thai Art,U,104495,2599.0,1
104499,Project in Thai Art,U,104495,2599.0,1
003454,German for Tourism 1,U,003313,2599.0,1
105221,Painting 1 : Technics in Painting,U,101102,2599.0,1
105222,Painting 2 : Color in Painting,U,105221,2599.0,1
105323,Painting 3 : Realistic Painting,U,105221,2599.0,1
105324,Painting 4 : Thai Painting,U,105221,2599.0,1
003455,German for Business,U,003414,2599.0,1
105344,Contemporary Thai Painting,U,101312,2599.0,1
105345,Contemporary Thai Buddhist Art,U,101312,2599.0,1
003456,German for Tourism 2,U,003454,2599.0,1
105425,Painting 5 : Mixed Media Painting,U,105221,2599.0,1
105527,Painting 7,U,105426,2599.0,1
106221,Sculpture 1,U,101102,2599.0,1
106222,Sculpture 2,U,106221,2599.0,1
106223,Carving Sculpture,U,106122,2599.0,1
106224,"Metal Casting Sculpture, Ceramic Sculpture and Mixed-Media Sculpture",U,106223,2599.0,1
106323,Sculpture 3,U,106222,2599.0,1
106324,Sculpture 4,U,106222,2599.0,1
106325,Sculpture and Environment,U,106224,2599.0,1
003461,German Prose,U,003367,2599.0,1
106326,Individual Creative Sculpture Project,U,106325,2599.0,1
106426,Sculpture 6,U,106425,2599.0,1
106499,Thesis in Sculpture,U,106427,2599.0,1
106527,Sculpture 7,U,106426,2599.0,1
003462,German Poetry,U,003367,2599.0,1
107213,Creative Drawing,U,101114,2599.0,1
107221,Printmaking 1,U,101102,2599.0,1
107222,Printmaking 2,U,107221,2599.0,1
003463,German Drama,U,003367,2599.0,1
107323,Printmaking 3,U,107221,2599.0,1
107324,Printmaking 4,U,107221,2599.0,1
107328,Papermaking for Art,U,107227,2599.0,1
107425,Printmaking 5,U,107221,2599.0,1
003464,German Youth Literature,U,003367,2599.0,1
107437,Printmaking Project 2,U,107336,2599.0,1
107499,Thesis in Printmaking,U,107437,2599.0,1
107527,Printmaking 7,U,107426,2599.0,1
003471,German Arts and Culture,U,003313,2599.0,1
003472,Current Issues in Germany,U,003313,2599.0,1
003473,Germany and the Globalization,U,003313,2599.0,1
108211,Color Photographic Art 1,U,108210,2599.0,1
108242,Environmental Portrait Photographic Art,U,108211,2599.0,1
108314,Color Photographic Art I,U,108210,2599.0,1
003489,Independent Study,U,003349,2599.0,1
108321,Natural Light in Photographic Art,U,108211,2599.0,1
108322,Portraiture in Photographic Art,U,108211,2599.0,1
108331,Introduction to Advertising Photographic Art,U,108211,2599.0,1
108332,Introduction to Fashion Photography,U,108211,2599.0,1
108344,Studio Portrait Photographic Art,U,108211,2599.0,1
108361,Advance Digital Photographic Retouching,U,108360,2599.0,1
108417,Studio Photographic Art,U,108211,2599.0,1
110201,Contemporary Design,U,110100,2599.0,1
110202,Innovative Design from Local Wisdom,U,110201,2599.0,1
110213,Decorative Techniques for Ceramics,U,110212,2599.0,1
110220,Three Dimensional Computer Design,U,110120,2599.0,1
110224,Packaging Design,U,110101,2599.0,1
110241,Creative Product Design 2,U,110240,2599.0,1
110251,Creative Fashion Design 2,U,110250,2599.0,1
110311,Ceramic Craft Industry,U,110212,2599.0,1
110312,Ceramic Sculpture,U,110213,2599.0,1
110313,Ceramic Industry in Thailand,U,110212,2599.0,1
110321,Costume Design,U,110101,2599.0,1
110322,Exhibition and Display,U,104205,2599.0,1
110323,Art for Advertising,U,110223,2599.0,1
110324,Graphic Design in Advertising,U,110323,2599.0,1
110341,Creative Furniture Design 2,U,110340,2599.0,1
110343,Creative Ceramic Design 2,U,110342,2599.0,1
110351,Creative Textile Design 2,U,110350,2599.0,1
110353,Creative Jewelry Design 2,U,110352,2599.0,1
110373,Creative Packaging Design,U,110270,2599.0,1
110413,Special Techniques in Ceramics,U,110213,2599.0,1
110414,Ceramic Art,U,110213,2599.0,1
110422,Dynamic Graphic Communication,U,110223,2599.0,1
110423,Computer Graphic,U,110221,2599.0,1
110435,Thesis in Creative Design,U,110434,2599.0,1
110496,Project in Design,U,110495,2599.0,1
111102,nan,U,111101,2599.0,1
111205,nan,U,111104,2599.0,1
111211,nan,U,111102,2599.0,1
111212,nan,U,111211,2599.0,1
111221,nan,U,111102,2599.0,1
111222,nan,U,111221,2599.0,1
111223,nan,U,111102,2599.0,1
111311,nan,U,111205,2599.0,1
111313,nan,U,111212,2599.0,1
111314,nan,U,111313,2599.0,1
111324,nan,U,111223,2599.0,1
111326,nan,U,111325,2599.0,1
111412,nan,U,111311,2599.0,1
111417,nan,U,111102,2599.0,1
111418,nan,U,111417,2599.0,1
111419,nan,U,111102,2599.0,1
111428,nan,U,111327,2599.0,1
111431,nan,U,111103,2599.0,1
111432,nan,U,111103,2599.0,1
111441,nan,U,204105,2599.0,1
111442,nan,U,204105,2599.0,1
111451,nan,U,111314,2599.0,1
111513,nan,U,111412,2599.0,1
111519,nan,U,111102,2599.0,1
111528,nan,U,111326,2599.0,1
111552,nan,U,111451,2599.0,1
111599,nan,U,111597,2599.0,1
112211,Video Arts,U,112105,2599.0,1
113303,Character Model Design and Set Design for Animation,U,113302,2599.0,1
113404,Two Dimensional Animation,U,113302,2599.0,1
113405,Three Dimensional Animation,U,113302,2599.0,1
114211,Color Photographic Art 1,U,114101,2599.0,1
114212,Color Photographic Art 2,U,114211,2599.0,1
114231,Digital Capture,U,114102,2599.0,1
114241,Portraiture Photographic Art,U,114211,2599.0,1
114251,Studio Photographic Art,U,114211,2599.0,1
114314,Studio Portrait Photographic Art,U,114102,2599.0,1
114322,Advanced Fashion Photographic Art,U,114321,2599.0,1
114324,Advanced Advertising Photographic Art,U,114323,2599.0,1
114331,Basic Advertising Photographic Art,U,114211,2599.0,1
114333,Advanced Digital Photographic Retouching,U,114332,2599.0,1
114341,Basic Applied Photographic Art,U,114102,2599.0,1
114342,Advanced Applied Photographic Art,U,114341,2599.0,1
114344,Advanced Fine Art Photography,U,114343,2599.0,1
114354,Architectural and Interior Photographic Art,U,114211,2599.0,1
126322,Foreign Policy Analysis,U,126211,2599.0,1
126325,International Politics,U,126101,2599.0,1
126329,International Politics in Asia-Pacific Region,U,126211,2599.0,1
126333,Gms Studies,U,126101,2599.0,1
126411,Asean in the International Political System,U,126324,2599.0,1
126427,Current Affairs in International Relations,U,126101,2599.0,1
126437,Japan’S Foreign Policy,U,126101,2599.0,1
126444,Feminism in International Relations,U,126211,2599.0,1
127314,Politics and Government in Upper Northern Thailand,U,127205,2599.0,1
127321,Governing Urban and Rural Thailand,U,127212,2599.0,1
127322,Politics and Government in the Meddle East,U,127101,2599.0,1
127324,Politics and Government in South Asia,U,127101,2599.0,1
127325,Politics and Government of China,U,126101,2599.0,1
127328,Politics and Government of Russia,U,126101,2599.0,1
127329,Politics and Government of the United States of America,U,126101,2599.0,1
127331,Politics and Religions,U,127202,2599.0,1
127412,Concepts and Theories of Political and Social Changes,U,127204,2599.0,1
127421,Seminar in Sociopolitical Theories and Ethics,U,127201,2599.0,1
127424,Political Party and Pressure Groups,U,127204,2599.0,1
128201,Thai Public Administration,U,128101,2599.0,1
128204,Local Administration,U,128201,2599.0,1
128231,Thai Administration,U,128101,2599.0,1
128232,Local Administration,U,127101,2599.0,1
128233,Non Profit Organization and Management,U,128101,2599.0,1
128301,Research Methodology in Public Administration,U,208271,2599.0,1
128322,Organizational Behavior and Organization Development,U,128202,2599.0,1
128325,Human Resource Development,U,128203,2599.0,1
128331,Project Appraisal,U,128101,2599.0,1
128333,Civil Society and Local Administration,U,128204,2599.0,1
128342,Organization Behavior,U,128341,2599.0,1
128351,Change Management,U,128101,2599.0,1
128353,Non-Profit Organization Management,U,128101,2599.0,1
128361,Financial and Supply Management,U,751101,2599.0,1
128371,Administrative Planning,U,128101,2599.0,1
128372,Public Policy and Development,U,128341,2599.0,1
128373,Rural Development Institutions and Administrative Processes in Thailand,U,128341,2599.0,1
128401,Ethics for Administrators,U,128101,2599.0,1
128413,Wage and Salary Administration,U,128322,2599.0,1
128416,Human Resource Information Systems,U,128322,2599.0,1
128423,Human Resource Information Systems,U,128101,2599.0,1
128427,Wage and Salary Administration,U,128203,2599.0,1
128435,Administrative Innovation in Local Government,U,128204,2599.0,1
128441,Techniques of Administrative Improvement,U,128303,2599.0,1
128443,Public Project Evaluation,U,128403,2599.0,1
128444,Strategic Planning,U,128307,2599.0,1
128461,Governmental Budgeting,U,128371,2599.0,1
128462,Management in Crisis,U,128202,2599.0,1
128473,Project Evaluation,U,128471,2599.0,1
128474,Development Administration,U,128341,2599.0,1
128497,Seminar in Public Policy in Thailand,U,128372,2599.0,1
128498,Seminar in Personnel Administration,U,128414,2599.0,1
152489,Seminar,U,152302,2599.0,1
152499,Independent Study,U,152302,2599.0,1
154272,Map Design and Production,U,154271,2599.0,1
154352,Climatology,U,154251,2599.0,1
154353,Meteorology,U,154251,2599.0,1
154356,Microclimatology,U,154251,2599.0,1
154387,Rural Ecology,U,154384,2599.0,1
154388,Urban Geography,U,154281,2599.0,1
154433,Spatial Analysis and Geographic Information Systems Modeling,U,154430,2599.0,1
154443,"Space, Society and Development",U,154103,2599.0,1
154456,Biogeography,U,154101,2599.0,1
154457,Agricultural Meteorology,U,154251,2599.0,1
154459,Tropical Phytogeography,U,154456,2599.0,1
154473,Theory of Map Projection,U,154272,2599.0,1
154477,Microwave Remote Sensing,U,154275,2599.0,1
154479,Cartographic Design,U,154273,2599.0,1
154483,Agricultural Geography,U,154281,2599.0,1
154484,Location Theory,U,154281,2599.0,1
154485,Advanced Economic Geography,U,154281,2599.0,1
154489,Urban Forms and Development in the Third World Countries,U,154388,2599.0,1
