courseno,title_long_en,degree_level,pre_en,year_end,open_status
53712,Education for Sustainable Development,G,NONE,2599.0,1
53720,Lifelong Learning,G,NONE,2599.0,1
56701,Planning and Management in Vocational Education,G,NONE,2599.0,1
56703,Curriculum Development in Vocational Education,G,NONE,2599.0,1
56706,Development of Teaching Systems in Vocational Education,G,NONE,2599.0,1
56710,Supervision in Vocational Education,G,NONE,2599.0,1
56711,Management of Information Systems in Vocational Education,G,NONE,2599.0,1
56719,Seminar in Vocational Education,G,NONE,2599.0,1
56731,Cooperation Between Workplaces and Educational Institutions,G,NONE,2599.0,1
56733,Local Occupation Studies,G,NONE,2599.0,1
56735,Innovation and Technology in Vocational Education,G,NONE,2599.0,1
56740,Occupational Safety Education,G,NONE,2599.0,1
56742,Occupational Analysis and Business Management in Asean,G,NONE,2599.0,1
63850,Teacher Education and Development of Teaching Profession,G,NONE,2599.0,1
64721,Science Instructional Aids and Laboratory Design,G,NONE,2599.0,1
64723,Leadership and Supervision in Science Education in Schools,G,NONE,2599.0,1
64725,Local Wisdom Related to Science in Global Society,G,NONE,2599.0,1
64726,Special Issue in Science Education,G,NONE,2599.0,1
64727,Workshop in Science Education,G,NONE,2599.0,1
64770,Research in Science Education,G,NONE,2599.0,1
65701,Mathematics Learning Organization,G,NONE,2599.0,1
71712,Social Studies Concepts,G,NONE,2599.0,1
71721,Social and Cultural Development Activities,G,NONE,2599.0,1
71722,Local Studies Management in School and Communities,G,NONE,2599.0,1
72711,Philosophy and Principles of Environmental Education,G,NONE,2599.0,1
72712,Community Environmental Impact Assessment,G,NONE,2599.0,1
72721,Environmental Pollution Management in Community,G,NONE,2599.0,1
72731,Socio Economic and Environmental Policies,G,NONE,2599.0,1
72732,Community and Resource for Environmental Development,G,NONE,2599.0,1
126711,International Relations Theories,G,NONE,2599.0,1
126751,Superpowers in the World Politics,G,NONE,2599.0,1
127789,Selected Topics in Politics and Government,G,NONE,2599.0,1
127791,Seminar in Political Party,G,NONE,2599.0,1
307820,Critical Care Medicine for Internist,G,NONE,2599.0,1
307822,Outpatient Care for Internist,G,NONE,2599.0,1
307920,Inpatient Care for Internist,G,NONE,2599.0,1
307921,Ambulatory Medicine for Internist,G,NONE,2599.0,1
323850,Hand Surgery and Microsurgery,G,NONE,2599.0,1
323870,Trauma Orthopaedic,G,NONE,2599.0,1
323940,Orthopaedic Sports Medicine,G,NONE,2599.0,1
323960,Spine Surgery,G,NONE,2599.0,1
323980,Orthopaedic Oncology,G,NONE,2599.0,1
324723,Basic Clinical Radiology 1,G,NONE,2599.0,1
324724,Basic Clinical Radiation Oncology,G,NONE,2599.0,1
324725,Clinical Nuclear Medicine 1,G,NONE,2599.0,1
324726,Medical Radiation Physics and Radiobiology,G,NONE,2599.0,1
402704,Orthodontic Treatment and Related Biomechanics,G,NONE,2599.0,1
402705,Applied Dental Occlusion,G,NONE,2599.0,1
52412,"Survey of Social Studies, Religions and Cultures for Teacher",U,NONE,2599.0,1
510717,Clinical Laboratory Sciences,G,NONE,2599.0,1
566800,Philosophy in Nursing Science Development,G,NONE,2599.0,1
566811,Global Health and Health System,G,NONE,2599.0,1
566823,Qualitative Research in Nurisng,G,NONE,2599.0,1
801734,Properties and Behaviors of Architectural Materials,G,NONE,2599.0,1
801751,Research Approaches in Vernacular Architecture,G,NONE,2599.0,1
801761,Urban Architecture,G,NONE,2599.0,1
801771,Application of Theories of Human Behavior in Environmental Studies and Design,G,NONE,2599.0,1
901701,Public Health Biostatistics,G,NONE,2599.0,1
901702,Principles of Epidemiology,G,NONE,2599.0,1
901703,Evidence Based Public Health,G,NONE,2599.0,1
901705,Public Health Administration,G,NONE,2599.0,1
901706,Research Methodology in Public Health,G,NONE,2599.0,1
901709,Public Health Economics,G,NONE,2599.0,1
903790,Research Methodology in Man and Environment Management,G,NONE,2599.0,1
903792,Issue Seminar in Man and Environment Management,G,None,2599.0,1
903795,Selected Topics in Environmental Management,G,None,2599.0,1
908701,Food Culture and Nutrition,G,NONE,2599.0,1
52414,Survey of Mathematics for Teachers,U,NONE,2599.0,1
908702,Food Quality and Nutrition,G,NONE,2599.0,1
908703,Community Nutrition,G,NONE,2599.0,1
908712,Media in Nutrition Education,G,NONE,2599.0,1
908713,Consumption Education,G,NONE,2599.0,1
910789,Selected Topics in Forensic Science,G,NONE,2599.0,1
911705,Management Information Systems for Agro Industry,G,NONE,2599.0,1
911791,Seminar,G,NONE,2599.0,1
52415,Survey of Science for Teachers,U,NONE,2599.0,1
168789,Selected Topics on Women's and Gender Studies,G,None,2599.0,1
52416,Science Process Skills for Teachers,U,NONE,2599.0,1
52417,Boy and Girl Scouts Activities for Teachers,U,NONE,2599.0,1
50106,Humanistic Arts,U,None,2599.0,1
107792,Seminar on Contemporary Art in Thailand,G,None,2599.0,1
52418,Stories and Tales for School Children,U,None,2599.0,1
207187,Physics 1,U,None,2599.0,1
520714,Cleft Lip and Palate Speech,G,None,2599.0,1
520716,Voice Disorders,G,None,2599.0,1
264741,Principles and Theory in Urban Engineering and Real Estate Development,G,None,2599.0,1
52422,Information System Development in School,U,NONE,2599.0,1
321708,Principles of Human Physiology for Biomedical Engineering,G,None,2599.0,1
266703,Cellular and Molecular Physiology for Biomedical Engineering,G,None,2599.0,1
201110,Integrated Mathematical Sciences,U,None,2599.0,1
851261,Principles of Dramatic Arts and Entertainment Communication,U,None,2599.0,1
851262,Creative Storytelling,U,None,2599.0,1
851263,Production Design for Dramatic Arts and Entertainment Communication,U,None,2599.0,1
851303,Lanna Culture Communication,U,None,2599.0,1
851304,Mass Communication in ASEAN,U,None,2599.0,1
52427,Survey of Work Careers and Technology for Teacher,U,NONE,2599.0,1
851356,Stakeholders and Mass Media Relations Management,U,None,2599.0,1
851357,Marketing Communication Ethics and Laws,U,None,2599.0,1
52428,Survey of Health and Physical Education for Teachers,U,NONE,2599.0,1
112404,Seminar on Multiple Media Ethics,U,None,2599.0,1
52431,Survey of Thai Language for Teachers,U,NONE,2599.0,1
204111,Fundamentals of Programming,U,None,2599.0,1
307801,Cardiovascular Disease for Internist,G,None,2599.0,1
307802,Pulmonary and Allergic Disease for Internist,G,None,2599.0,1
307803,Gastroenterologic Disease for Internist,G,None,2599.0,1
307804,Kidney Disease for Internist,G,None,2599.0,1
307805,Hematologic Disease for Internist,G,None,2599.0,1
307806,Neurologic Disease for Internist,G,None,2599.0,1
307807,Endocrinologic and Metabolic Diseases for Internist,G,None,2599.0,1
307808,Infectious and Tropical Diseases for Internist,G,None,2599.0,1
307809,Rheumatologic Disease for Internist,G,None,2599.0,1
307810,Dermatologic Disease for Internist,G,None,2599.0,1
307811,Oncologic Disease for Internist,G,None,2599.0,1
428113,Learning through activities 3,U,None,2599.0,1
514451,Women's Health,U,None,2599.0,1
651100,Dog Care,U,None,2599.0,1
851202,Writing for Communication,U,None,2599.0,1
201111,The World of Science,U,None,2599.0,1
52700,Education Profession for Elementary School Teachers,G,NONE,2599.0,1
52701,Development of Writing Froficiency for Elementary School Teachers,G,NONE,2599.0,1
52702,Activities for Enhancing Creative Thinking in Elementary School Children,G,NONE,2599.0,1
52703,Elementary Education and Community,G,None,2599.0,1
52710,Implementation and Development of Elementary School Curriculum,G,NONE,2599.0,1
851362,Playwriting,U,None,2599.0,1
851363,Acting,U,None,2599.0,1
851367,Theater Production Design,U,None,2599.0,1
52722,Analysis and Improvement of Teaching English in Elementary School,G,NONE,2599.0,1
52723,Analysis and Improvement of Teaching Life Experience,G,NONE,2599.0,1
226803,ADVANCED TECHNIQUES FOR ASTRONOMICAL RESEARCH,G,None,2599.0,1
226804,ASTRONOMICAL SPECTROSCOPY,G,None,2599.0,1
226805,Cosmic Gas Dynamics,G,None,2599.0,1
226889,Advanced Selected Topics in Astronomy and Astrophysics,G,None,2599.0,1
52726,Analysis and Improvement of Teaching Character Development,G,NONE,2599.0,1
114103,History of Photography,U,None,2599.0,1
803121,Aesthetics in Architecture 1,U,None,2599.0,1
803123,History and Theory in Architecture 1,U,None,2599.0,1
803270,Introduction to Urban and Community,U,None,2599.0,1
52728,Analysis and Improvement of Teaching Reading in Elementary School,G,NONE,2599.0,1
52730,Diagnostic Mathematics Teaching in Elementary School,G,NONE,2599.0,1
461170,Cosmetics in Everyday Life,U,None,2599.0,1
168780,Special Topic Seminar in Critical Women's and Gender Studies,G,none,2599.0,1
159151,Lanna Society and Culture,U,None,2599.0,1
520701,Stuttering,G,None,2599.0,1
52731,Current Issues in Mathematics Education in Elementary School,G,NONE,2599.0,1
520715,Neurological Speech Disorders,G,None,2599.0,1
520717,Swallowing Disorders,G,None,2599.0,1
956731,Tourism Logistic,G,None,2599.0,1
253716,Application of Membrane Technology for Environmental Management,G,None,2599.0,1
253717,"Advanced Physical,Chemical and Biological Processes for Environmental Engineering",G,None,2599.0,1
253749,Fate and Transport Processes of Pollutants,G,None,2599.0,1
352422,Agro-tourism Management,U,None,2599.0,1
266701,Engineering Fundamentals for Biomedical Engineering,G,None,2599.0,1
52734,Topical Seminar in Teaching of Language Arts in Elementary School,G,NONE,2599.0,1
703330,Meditation for Business Leaders,U,None,2599.0,1
330112,Introduction to Biomedical Sciences 2,U,None,2599.0,1
52750,Early Childhood Education Programs and Management,G,NONE,2599.0,1
52751,Inquiry in Elementary Education,G,NONE,2599.0,1
801134,Architectural Construction Drawing,U,None,2599.0,1
52752,Analysis of Learning Experience Strategies in Early Childhood,G,NONE,2599.0,1
653775,Advanced in Veterinary Immunology,G,None,2599.0,1
166731,CULTURAL ECONOMY,G,None,2599.0,1
801764,Urban Conservation,G,None,2599.0,1
801107,Learning Through Activities,U,None,2599.0,1
801122,"History, Theory and Philosophy in Architecture 1",U,None,2599.0,1
52761,Mesurement and Evaluation of Learning at Elementary Education Level,G,None,2599.0,1
52765,The Use and Development of Package Program Lessons in Primary Level,G,NONE,2599.0,1
52771,Education for Hill Community,G,NONE,2599.0,1
605203,Agro-Industrial Product Regulations,U,None,2599.0,1
606211,Raw Materials for Marine Products,U,None,2599.0,1
52773,Seminar in Hill Community Education: a Field Study,G,NONE,2599.0,1
604101,First Step to Food Process Engineering,U,None,2599.0,1
604211,Organization and Operation Management in Food Industry,U,None,2599.0,1
605204,Management of Raw Material Quality in Agro-Industrial Product Development,U,None,2599.0,1
52794,Special Problems in Elementary Education,G,None,2599.0,1
702192,Business Site Visit for Finance,U,None,2599.0,1
706101,Learning Through Activities 1,U,None,2599.0,1
706102,Learning Through Activities 2,U,None,2599.0,1
159261,Reading and Writing Skills inSocial Sciences,U,None,2599.0,1
52795,Special Problems 2,G,NONE,2599.0,1
52796,Special Problems 3,G,NONE,2599.0,1
154142,Climate Change and Society,U,None,2599.0,1
11276,Philosophy of Food,U,None,2599.0,1
11355,Philosophy of Wealth,U,None,2599.0,1
11379,Peace Study and Terrorism,U,None,2599.0,1
152422,Resource Management and Development,U,None,2599.0,1
11251,Logic,U,None,2599.0,1
11257,Ethics,U,None,2599.0,1
140104,Citizenship,U,None,2599.0,1
140105,Learning through Activities,U,None,2599.0,1
154130,Geo-Information in Daily Life,U,None,2599.0,1
154153,Disaster in Modern World,U,None,2599.0,1
514741,Clinical Reasoning and Evidence-Based Practice in Physical Therapy,G,None,2599.0,1
514781,Cardiopulmonary Physical Therapy,G,None,2599.0,1
1701,Oral Improvisation and Performance,G,NONE,2599.0,1
701101,Elementary Accounting,U,None,2599.0,1
53703,Technology Enhanced Learning,G,None,2599.0,1
53713,Comprehensive Critical Theoretical Conceptualization,G,None,2599.0,1
705192,Business Site Visit for Marketing,U,None,2599.0,1
127100,Politics in Everyday Life,U,None,2599.0,1
704101,Body and Mind for Service Business Profession,U,None,2599.0,1
704192,Business Site Visit in Service Business,U,None,2599.0,1
53714,Philosophy and Principles in Nonformal Education,G,NONE,2599.0,1
53715,Sociology of Nonformal Education,G,NONE,2599.0,1
127206,Comparative Constitution,U,None,2599.0,1
127207,Academic Literature Reading in Political Science,U,None,2599.0,1
514742,Functional Measurement and Examination,G,None,2599.0,1
117101,Experimental Art 1,U,None,2599.0,1
117103,Seminar in Possibilities and Potentials in Art,U,None,2599.0,1
117205,"Seminar in Time/Space Based Arts : Text and Writing, Sound and Moving Images",U,None,2599.0,1
117206,Time/Space Based Arts : Analysis and Writing,U,None,2599.0,1
53721,Using Media and Learning Resources for Nonformal Education,G,NONE,2599.0,1
117415,Academic Art Writing,U,None,2599.0,1
53722,Global Dimension and Development Education,G,None,2599.0,1
152101,The World of Social Science,U,None,2599.0,1
152232,Refugees and Displacement,U,None,2599.0,1
152233,"Ethics, Social Justice and Social Citizenship",U,None,2599.0,1
152245,Body Politics in Modern World,U,None,2599.0,1
269102,Basic Computer Programming for Information Systems and Network Engineering,U,None,2599.0,1
11151,Reasoning,U,None,2599.0,1
11152,Ethics for Good Quality of Life,U,None,2599.0,1
957101,"Art, Film and Visual Effects History",U,None,2599.0,1
957102,Visual Art in Visual Effects,U,None,2599.0,1
957105,Introduction to Photo and Visual Effects Film,U,None,2599.0,1
957106,Introduction to Visual Effects,U,None,2599.0,1
957107,Digital Color and Light,U,None,2599.0,1
957211,Photoshop 1,U,None,2599.0,1
53726,Selected Topics in Development Education,G,None,2599.0,1
957213,Composite 1,U,None,2599.0,1
957221,Visual Effects Production 1,U,None,2599.0,1
1711,Writing for Effective Communication,G,NONE,2599.0,1
53730,Program Development in Nonformal Education,G,NONE,2599.0,1
154141,Human Geography,U,None,2599.0,1
154151,Physical Geography,U,None,2599.0,1
154173,Map and Map Interpretation,U,None,2599.0,1
154261,Analytical Geography of Thailand,U,None,2599.0,1
154262,Regional Dynamic of Southeast Asia,U,None,2599.0,1
154281,Economic Geography,U,None,2599.0,1
154330,Introduction to Geographic Information Systems,U,None,2599.0,1
53731,Nonformal Education Administration and Supervision,G,NONE,2599.0,1
154363,Geography of Migration,U,None,2599.0,1
154375,Remote Sensing,U,None,2599.0,1
154384,Human Ecology,U,None,2599.0,1
53732,Education for Community Development,G,NONE,2599.0,1
53733,Selected Topics in Development Education,G,None,2599.0,1
53739,In Dependent Studies in Nonformal Education,G,NONE,2599.0,1
53770,Qualitative Research for Development Education,G,None,2599.0,1
53786,Micro Teaching in Lifelong Education,G,None,2599.0,1
261730,Wireless Communications For Computer,G,None,2599.0,1
261769,Computational Media,G,None,2599.0,1
154108,Geography and Geographers,U,None,2599.0,1
154231,Computer Skills in Geography,U,None,2599.0,1
515250,Electronics and Application for Radiologic Technology 1,U,None,2599.0,1
515257,Instrument and Image Formation in Radiography 2,U,None,2599.0,1
703192,Business Site Visit for Management,U,None,2599.0,1
703131,Personal Leadership Development,U,None,2599.0,1
703202,Principles of Management and Organization,U,None,2599.0,1
703310,Introduction to Business Computer,U,None,2599.0,1
703391,Business Etiquette,U,None,2599.0,1
53794,Special Issues in Development Education 1,G,None,2599.0,1
954101,Introduction to Modern Management and Information Technology,U,None,2599.0,1
204202,Information Technology and Web Development,U,None,2599.0,1
701281,Elementary Taxation,U,None,2599.0,1
513756,Quantitative Research Methods In Occupational,G,None,2599.0,1
166741,Ethnic Politics in Southeast Asia,G,None,2599.0,1
303712,Cell and Biomolecules,G,None,2599.0,1
53810,Philosophy of Lifelong Learning,G,None,2599.0,1
562715,Research Methodology in Nursing,G,None,2599.0,1
558757,Leaders and Strategic Management in Healthcare Organizations,G,None,2599.0,1
556747,Advanced Psychiatric Nursing for Mental Health Promotion and  Psychiatric Problem Prevention,G,None,2599.0,1
556748,Advanced Psychiatric Nursing Therapy and Psychiatric Rehabilitation,G,None,2599.0,1
569717,Advanced Midwifery 1,G,None,2599.0,1
569719,Practicum in Advanced Midwifery 1,G,None,2599.0,1
801719,Advanced Graduate Design Studio in Architecture,G,None,2599.0,1
801707,Inquiry for Advanced Architectural Design,G,None,2599.0,1
53820,Advocacy in Community Development,G,None,2599.0,1
561743,Advanced Pathophysiology and Pharmacology in Adult and  Older Adult Nursing,G,None,2599.0,1
561744,Advanced Nursing Care in Adults and Older Adult,G,None,2599.0,1
555730,Advanced Pediatric Nursing,G,None,2599.0,1
555731,Advanced Pediatric Health Assessment,G,None,2599.0,1
555732,Practicum in Advanced Pediatric Nursing 1,G,None,2599.0,1
70711,Policies and Practices in Special Education,G,None,2599.0,1
70721,Special Education Curriculum Design  and  Development,G,None,2599.0,1
53821,Cognitive Issues in Development Education,G,None,2599.0,1
70720,Assessments in Special Education,G,None,2599.0,1
70725,Teaching Students with Multiple Disabilities,G,None,2599.0,1
70740,Special Education Seminar 1,G,None,2599.0,1
53870,Advanced Qualitative Research in Development Education,G,None,2599.0,1
570734,Advanced Pathophysiology and Pharmacology for Community Nurse Practitioner,G,None,2599.0,1
701758,Organization and Economics for Business Decision,G,None,2599.0,1
701700,Foundation of Financial Accounting,G,None,2599.0,1
701710,Foundation of Managerial Accounting,G,None,2599.0,1
701740,Business Law and Taxation,G,None,2599.0,1
515736,Integrated Knowledge of Medical Radiation Imaging,G,None,2599.0,1
515735,Radiation Detection and Measurement for Medical Radiation Sciences,G,None,2599.0,1
556742,Advanced Pathophysiology and Pharmacology in Psychiatric and Mental Health Nursing,G,None,2599.0,1
555725,Advanced Pediatric Pathophysiology and Pharmacology,G,None,2599.0,1
562702,Evidence-Based Practice,G,None,2599.0,1
562711,Learning and Teaching in Nursing,G,None,2599.0,1
705712,Business Environment For Marketers,G,None,2599.0,1
705711,Accounting and Financial For Marketer,G,None,2599.0,1
558752,Human Resource Management in Health Service System,G,None,2599.0,1
563701,Nursing Care for Patient with Infectious Disease and Infection Control 1,G,None,2599.0,1
704141,Fundamental Service Communication,U,None,2599.0,1
319801,Essential Pediatrics 1,G,None,2599.0,1
319803,Clerkship in Pediatrics at Outpatient Clinic,G,None,2599.0,1
345701,Enhancing Professional Skills for Resident,G,None,2599.0,1
315721,Fundamental in Ophthalmology,G,None,2599.0,1
315722,Clinical in Ophthalmology,G,None,2599.0,1
315723,Clinical Practice in Ophthalmology 1,G,None,2599.0,1
305733,Fundamental Psychiatry,G,None,2599.0,1
305762,Clinical Practice Psychiatry 1,G,None,2599.0,1
324735,Basic Clinical Radiology 1,G,None,2599.0,1
324736,Basic Clinical Radiation Oncology 1,G,None,2599.0,1
324737,Clinical Nuclear Medicine,G,None,2599.0,1
324744,Basic Clinical Radiology 2,G,None,2599.0,1
324745,Clinical Radiation Oncology for Radiation Oncologist 1,G,None,2599.0,1
324746,Diagnostic Nuclear Medicine 1,G,None,2599.0,1
309801,General Knowledge in Anesthesiology,G,None,2599.0,1
309802,Principle and Practice of General Anesthesia,G,None,2599.0,1
309803,Cardiopulmonary  Resuscitation,G,None,2599.0,1
309804,Principle and Practice of Local Anesthesia,G,None,2599.0,1
309805,Pain Management,G,None,2599.0,1
327740,Family Practice 1,G,None,2599.0,1
327742,Common Problems for Family Physician,G,None,2599.0,1
326701,Emergency Medicine 1,G,None,2599.0,1
326702,Emergency Medicine 2,G,None,2599.0,1
310711,Advanced Surgery 1,G,None,2599.0,1
310712,Subspecialty Surgery for General Surgeon 1,G,None,2599.0,1
310713,Orthopedics for General Surgeon,G,None,2599.0,1
314724,Basic Obstetrics and Gynecology,G,None,2599.0,1
314725,Maternal-Fetal Medicine,G,None,2599.0,1
307701,General Internal Medicine for In-patients,G,None,2599.0,1
307702,General Internal Medicine for Out-patients,G,None,2599.0,1
801713,GRADUATE DESIGN STUDIO IN ARCHITECTURE I,G,None,2599.0,1
801714,GRADUATE DESIGN STUDIO IN ARCHITECTURE II,G,None,2599.0,1
801715,GRADUATE DESIGN STUDIO IN ARCHITECTURE III,G,None,2599.0,1
801763,Principles and Practices in Urban Design,G,None,2599.0,1
54200,History of Ethnics in Thai Education,U,NONE,2599.0,1
703740,Principles of Operations Management for Productivity and Qualily,G,None,2599.0,1
520702,Assistive Technology and Rehabilitation Services,G,None,2599.0,1
520703,Psychological Counseling for People with Communication Disorders,G,None,2599.0,1
652712,Special Residue Analysis,G,None,2599.0,1
359704,Cytogenetics in Agriculture,G,None,2599.0,1
652701,Concepts and Methods of Veterinary Epidemiology,G,None,2599.0,1
652707,Disease Surveillance and Information Services,G,None,2599.0,1
652713,"Regulations, Rules and Requirements for Importing Food into The European Union",G,None,2599.0,1
652750,Risk Analysis,G,None,2599.0,1
653754,Veterinary Molecular Epidemiology,G,None,2599.0,1
653761,Advanced Veterinary Microbiology,G,None,2599.0,1
653768,Veterinary Vaccinology,G,None,2599.0,1
54203,Fundamental Theories in Multicultural Education,U,NONE,2599.0,1
653770,Rumen Microbiology,G,None,2599.0,1
653771,Advanced Veterinary Bacteriology,G,None,2599.0,1
653772,Principle of Veterinary Oncology,G,None,2599.0,1
653773,Advanced Veterinary Anatomic Pathology,G,None,2599.0,1
653774,Research Techniques in Neurosciences,G,None,2599.0,1
701751,Managerial Accounting and Control,G,None,2599.0,1
513701,CURRENT PRINCIPLES OF OCCUPATIONAL THERAPY,G,None,2599.0,1
513716,Occupational Therapy in Children with Special Needs,G,None,2599.0,1
255741,"Nanotechnologies, Nanomaterials and their applications",G,None,2599.0,1
70726,Communication for Students with Multiple Disabilities,G,None,2599.0,1
70792,Qualitative Research for Special Education,G,None,2599.0,1
952700,Knowledge Management in Organization,G,None,2599.0,1
952721,Knowledge Management and Innovation Foundation,G,None,2599.0,1
952801,Knowledge Management and Innovation in Business,G,None,2599.0,1
952803,Knowledge Management and innovation in Information Technology and Communication,G,None,2599.0,1
952804,Knowledge Management and Innovation Research Methodology,G,None,2599.0,1
952891,Knowledge Management and Innovation Project,G,None,2599.0,1
952821,Knowledge Engineering for Innovation,G,None,2599.0,1
952871,Knowledge Management and Innovation,G,None,2599.0,1
701731,Accounting Information System Management,G,None,2599.0,1
701752,Accounting Research Method,G,None,2599.0,1
513700,Development of Occupational Therapy  Services,G,None,2599.0,1
513757,Qualitative Research Methods In Occupational Therapy,G,None,2599.0,1
701702,Financial Report Analysis,G,None,2599.0,1
128741,Public Budgeting Administration,G,None,2599.0,1
1715,Creative Writing,G,None,2599.0,1
952701,Fundamental Aspects in Knowledge Management,G,None,2599.0,1
952702,Knowledge Management Implementation,G,None,2599.0,1
114104,World of Photography,U,None,2599.0,1
166761,Land relations in Southeast Asia,G,None,2599.0,1
54300,Community and Learning Pedagogy,U,NONE,2599.0,1
100102,Principles of Education Philosophy,U,None,2599.0,1
100104,Thai Language and Culture for Teaching Profession,U,None,2599.0,1
100207,Teaching Profession and Teacherness,U,None,2599.0,1
100309,Administration and Education Law,U,None,2599.0,1
515101,Radiation in Everyday Life,U,None,2599.0,1
101211,Human Anatomy for Artist,U,None,2599.0,1
954140,Information Technology Literacy,U,None,2599.0,1
54305,Education in Greater Mekong Sub-Region,U,NONE,2599.0,1
951352,Toy and Souvenir Product Design,U,None,2599.0,1
159781,Seminar on the Practice of Social Research,G,None,2599.0,1
107211,Fundamental Printmaking,U,None,2599.0,1
107212,Relief Printmaking,U,None,2599.0,1
107223,Fundamental Japanese Woodblock Printmaking,U,None,2599.0,1
107225,Monoprint,U,None,2599.0,1
107227,Fundamentals of Papermaking,U,None,2599.0,1
107228,Paper Block Printmaking,U,None,2599.0,1
107229,Collograph,U,None,2599.0,1
107333,Intaglio Printmaking,U,None,2599.0,1
107334,Screen Printmaking,U,None,2599.0,1
107335,Lithography,U,None,2599.0,1
705765,Site Visit,G,None,2599.0,1
705766,International Site Visit,G,None,2599.0,1
705764,Social Service Project,G,None,2599.0,1
558793,Seminar in Issues and Trend in Nursing Management,G,None,2599.0,1
563712,Epidemiology and Infection Control,G,None,2599.0,1
563713,Practicum in Nursing Care for Patient with Infectious Diseases and Infection Control 1,G,None,2599.0,1
569718,Advanced Midwifery 2,G,None,2599.0,1
569720,Practicum in Advanced Midwifery 2,G,None,2599.0,1
705713,Statistics For Marketing Research,G,None,2599.0,1
563715,Infection Control Nursing of Hospital-Associated Infections Based on Evidences,G,None,2599.0,1
560722,Advanced Pathophysiology and Pharmacology in Maternal and Child Nursing,G,None,2599.0,1
560723,Advanced Maternal and Child Nursing,G,None,2599.0,1
560724,Advanced Nursing Practicum in Mothers and Children 1,G,None,2599.0,1
558739,Management of Health Care and Nursing,G,None,2599.0,1
166721,"Knowledge, Rights and Globalisation",G,None,2599.0,1
706100,Learning Through Activities 1,U,None,2599.0,1
106117,Model Sculpture,U,None,2599.0,1
106211,Computer for 3D Visual Arts,U,None,2599.0,1
106212,Marketing and Management of Sculpture,U,None,2599.0,1
253721,Advanced Wastewater Engineering and Design,G,None,2599.0,1
953701,Introduction to Software Development,G,None,2599.0,1
953702,Introduction to Software Process Management,G,None,2599.0,1
953790,Research Methodology in Software Engineering,G,None,2599.0,1
67204,Poetry Writing Strategies in Basic Education Curriculum,U,None,2599.0,1
1101,Fundamental English 1,U,None,2599.0,1
67205,Rhythm of Prose Reading Art in Basic Education Curriculum,U,None,2599.0,1
261102,Computer Programming,U,None,2599.0,1
261216,Discrete Mathematics for Computer Engineers,U,None,2599.0,1
269105,Information Systems and Network Engineering Laboratory 1,U,None,2599.0,1
269210,Computer Architecture for Information Systems and Network Engineering,U,None,2599.0,1
100105,Philosophy and Theory of Education,U,None,2599.0,1
100106,Psychology for Teacher,U,None,2599.0,1
100210,Teacherness and Code of Ethics of Teaching Profession,U,None,2599.0,1
100218,STEM Education,U,None,2599.0,1
100219,Statistics for Teacher,U,None,2599.0,1
100221,Education for Community Development,U,None,2599.0,1
100222,Global Education for Lifelong Learning,U,None,2599.0,1
100223,Graphic Digital Media Production for Instruction,U,None,2599.0,1
100224,Digital Multimedia for Education,U,None,2599.0,1
100225,Multicultural Education for Teacher,U,None,2599.0,1
100226,Administration and Management of Innovative Educational Institutions,U,None,2599.0,1
100312,Educational Quality Assurance,U,None,2599.0,1
261111,Internet and Online Community,U,None,2599.0,1
114101,Black and White Photography,U,None,2599.0,1
1721,Principles and Practice of Translation,G,NONE,2599.0,1
114425,Management in Photography,U,None,2599.0,1
67201,Speech Study for Education,U,None,2599.0,1
67202,Methodology of Reading for Education,U,None,2599.0,1
67203,Writing Strategies for Education,U,None,2599.0,1
54408,"Education, Gender and Power",U,NONE,2599.0,1
52201,Basic Education Curriculum at Elementary Education Level,U,None,2599.0,1
52334,Project Work Teaching at Elementary Education Level,U,None,2599.0,1
52351,Classroom and Learning Environment Management at Elementary Education Level,U,None,2599.0,1
52420,Learning Resources for Elementary Student,U,None,2599.0,1
52421,Speech for Elementary Teacher,U,None,2599.0,1
109118,Aesthetics in Lanna Art,U,None,2599.0,1
109119,Lanna Art Appreciation,U,None,2599.0,1
851211,Computer Software Usage for Photography Production,U,None,2599.0,1
888102,Big Data for Business,U,None,2599.0,1
888191,Learning Through Activities 1,U,None,2599.0,1
888192,Learning Through Activities 2,U,None,2599.0,1
888193,Learning Through Activities 3,U,None,2599.0,1
319804,Clerkship in Neonatology,G,None,2599.0,1
319805,Critical Care Pediatrics,G,None,2599.0,1
558758,Practicum in Health and Nursing Enterprise Management,G,None,2599.0,1
563714,Practicum in Nursing Care for Patient with  Infectious Diseases and Infection Control 2,G,None,2599.0,1
6242,Community Resources Management,U,None,2599.0,1
106116,Realistic Drawing,U,None,2599.0,1
106124,Sculpture’s Mold,U,None,2599.0,1
106125,Anatomical Sculpture,U,None,2599.0,1
106225,Wood Sculpture,U,None,2599.0,1
106228,Metal Sculpture,U,None,2599.0,1
106229,Stone Sculpture,U,None,2599.0,1
106320,Combined Wood Sculpture,U,None,2599.0,1
106321,Mixed-Media Sculpture,U,None,2599.0,1
106322,Terracotta Sculpture,U,None,2599.0,1
106327,Sculpture and Environment,U,None,2599.0,1
106329,Individual Creative Sculpture Project,U,None,2599.0,1
321791,Seminar in Physiology 1,G,None,2599.0,1
321792,Seminar in Physiology 2,G,None,2599.0,1
101100,Art Theory,U,None,2599.0,1
101114,Fundamental Drawing,U,None,2599.0,1
