"6294    ","204435","204433"
"6295    ","204441","204341"
"6296    ","204442","204315"
"6297    ","204442","204315"
"6298    ","204443","204341"
"630     ","008431","008100"
"6301    ","204452","206281"
"6303    ","204454","204451"
"6304    ","204461","204351"
"6305    ","204462","204361"
"6307    ","204471","204315"
"6308    ","204471","204451"
"6322    ","204499","204399"
"6323    ","204499","204399"
"6330    ","204712","204711"
"6331    ","204713","204711"
"6333    ","204715","204713"
"634     ","008443","008411"
"6340    ","204725","204723"
"6350    ","204743","204741"
"6351    ","204744","204741"
"6358    ","204762","204761"
"6411    ","205218","205104"
"6417    ","205238","205231"
"6419    ","205244","205103"
"6420    ","205252","205104"
"6421    ","205253","205104"
"6423    ","205301","205103"
"6424    ","205302","205301"
"6428    ","205324","205310"
"6433    ","205361","205234"
"6441    ","205417","205218"
"6447    ","205451","205252"
"6448    ","205453","205252"
"6449    ","205454","205356"
"6450    ","205461","205234"
"6451    ","205462","205461"
"6453    ","205464","205356"
"6458    ","205477","205301"
"6461    ","205481","205237"
"6462    ","205482","205324"
"6463    ","205483","205324"
"6511    ","205825","205721"
"6522    ","205872","205831"
"6525    ","205875","205831"
"6527    ","205877","205873"
"6528    ","205882","205783"
"6537    ","206102","206101"
"6541    ","206104","206103"
"6542    ","206104","206103"
"6543    ","206104","206103"
"6548    ","206108","206107"
"6553    ","206112","206111"
"6554    ","206112","206111"
"6555    ","206112","206111"
"6560    ","206162","206161"
"6561    ","206162","206161"
"6564    ","206172","206171"
"6565    ","206172","206171"
"6568    ","206182","206181"
"6569    ","206182","206181"
"6571    ","206192","206191"
"6573    ","206201","206102"
"6574    ","206203","206104"
"6575    ","206203","206104"
"6578    ","206208","206108"
"6579    ","206211","206112"
"6589    ","206255","206113"
"6591    ","206261","206162"
"6592    ","206261","206162"
"66      ","001281","001104"
"6601    ","206311","206217"
"6604    ","206318","206208"
"6605    ","206319","206309"
"6612    ","206329","206309"
"6615    ","206332","206331"
"6616    ","206335","206203"
"6620    ","206338","206208"
"6621    ","206339","206309"
"6622    ","206341","206203"
"6626    ","206353","206254"
"6629    ","206357","206111"
"663     ","008761","008751"
"664     ","008761","008751"
"6644    ","206381","206281"
"6649    ","206411","206325"
"6650    ","206412","206313"
"6651    ","206413","206217"
"6653    ","206421","206321"
"6654    ","206422","206217"
"6657    ","206426","206325"
"6658    ","206427","206327"
"6659    ","206428","206325"
"6662    ","206432","206325"
"6663    ","206432","206336"
"6664    ","206433","206217"
"6665    ","206435","206336"
"6667    ","206437","206331"
"6668    ","206438","206313"
"6671    ","206445","206331"
"6672    ","206445","206331"
"6673    ","206446","206335"
"6674    ","206455","206355"
"6675    ","206455","206355"
"6676    ","206456","206355"
"6678    ","206458","206325"
"6686    ","206470","206370"
"6687    ","206470","206370"
"6691    ","206481","206281"
"6694    ","206498","206497"
"6717    ","206732","206731"
"6729    ","206742","206741"
"6741    ","206762","206761"
"6743    ","206764","206763"
"6750    ","206772","206771"
"6751    ","206773","206771"
"6755    ","206782","206781"
"6758    ","206784","206783"
"6759    ","206786","207785"
"6788    ","206998","206997"
"6792    ","207102","207101"
"6796    ","207106","207105"
"6799    ","207108","207107"
"68      ","001291","001192"
"6804    ","207112","207111"
"6806    ","207114","207113"
"6809    ","207116","207115"
"6813    ","207118","207117"
"682     ","008772","008753"
"6822    ","207132","207131"
"6823    ","207132","207131"
"6827    ","207136","207135"
"683     ","008772","008753"
"6830    ","207138","207137"
"6845    ","207162","207161"
"6848    ","207164","207163"
"6850    ","207166","207165"
"6852    ","207168","207167"
"6858    ","207172","207171"
"6863    ","207174","207173"
"6867    ","207176","207175"
"6871    ","207178","207177"
"6878    ","207188","207187"
"6885    ","207198","207187"
"6886    ","207199","207187"
"6890    ","207204","207203"
"6893    ","207206","207205"
"6897    ","207210","207188"
"6900    ","207214","207213"
"6917    ","207312","207205"
"6918    ","207312","207205"
"6919    ","207313","207213"
"6929    ","207402","207401"
"6930    ","207402","207401"
"6931    ","207403","207306"
"6932    ","207403","207306"
"6934    ","207404","207403"
"6940    ","207412","207411"
"6941    ","207412","207411"
"6943    ","207414","207304"
"6950    ","207418","207306"
"6951    ","207419","207306"
"6952    ","207419","207306"
"6954    ","207423","207306"
"6955    ","207424","207306"
"6957    ","207426","207401"
"6958    ","207427","207422"
"6959    ","207428","207422"
"6961    ","207431","207403"
"6962    ","207434","207306"
"6964    ","207436","207306"
"6967    ","207441","207301"
"6968    ","207442","207208"
"6969    ","207444","207306"
"6972    ","207448","207306"
"6974    ","207455","207205"
"6977    ","207481","207401"
"6983    ","207704","207703"
"6984    ","207704","207703"
"6988    ","207706","207705"
"6989    ","207706","207705"
"699     ","009213","009212"
"6990    ","207706","207705"
"70      ","001292","001291"
"700     ","009230","009105"
"7001    ","207722","207721"
"7004    ","207724","207723"
"701     ","009230","009105"
"7010    ","207732","207731"
"7012    ","207734","207733"
"7014    ","207736","207735"
"7018    ","207742","207741"
"7019    ","207742","207741"
"702     ","009231","009105"
"7020    ","207742","207741"
"7023    ","207744","207743"
"7026    ","207746","207745"
"703     ","009231","009105"
"7032    ","207762","207761"
"7033    ","207762","207761"
"7035    ","207764","207763"
"704     ","009232","009105"
"7046    ","207772","207771"
"705     ","009232","009231"
"7051    ","207776","207775"
"7052    ","207776","207775"
"7056    ","207782","207781"
"7057    ","207782","207781"
"706     ","009232","009231"
"7062    ","207786","207785"
"707     ","009233","009231"
"7070    ","207803","207704"
"7074    ","207809","207803"
"7076    ","207832","207831"
"7078    ","207842","207841"
"7079    ","207843","207742"
"708     ","009244","009103"
"7080    ","207844","207742"
"7082    ","207845","207742"
"7084    ","207847","207744"
"709     ","009254","009105"
"7090    ","207876","207875"
"7093    ","207882","207781"
"710     ","009254","009105"
"7105    ","208221","206103"
"711     ","009301","009105"
"7113    ","208272","208271"
"7115    ","208280","208264"
"7119    ","208322","208321"
"7120    ","208322","208321"
"7122    ","208324","208323"
"7123    ","208329","208321"
"7131    ","208347","208247"
"7136    ","208360","208280"
"7137    ","208360","208280"
"7139    ","208361","208280"
"714     ","009304","009213"
"7140    ","208362","208280"
"7141    ","208373","208263"
"7142    ","208380","208263"
"7145    ","208415","208322"
"7146    ","208423","208322"
"7148    ","208423","208322"
"7149    ","208425","208322"
"7151    ","208439","208329"
"7152    ","208439","208329"
"7156    ","208442","208322"
"7157    ","208443","208343"
"7158    ","208443","208343"
"7159    ","208444","208321"
"716     ","009321","009213"
"7161    ","208446","208322"
"717     ","009321","009213"
"7181    ","208712","208711"
"7183    ","208716","208712"
"7188    ","208737","208712"
"7189    ","208738","208711"
"7191    ","208744","208740"
"7192    ","208745","208740"
"7193    ","208746","208740"
"7198    ","208757","208753"
"720     ","009323","009213"
"7207    ","208776","208711"
"7208    ","208777","208776"
"721     ","009325","009322"
"7211    ","208782","208711"
"722     ","009325","009322"
"7224    ","209212","209211"
"7226    ","209252","209251"
"7227    ","209253","209251"
"723     ","009325","009230"
"7236    ","209303","203235"
"7237    ","209304","206112"
"7239    ","209311","209211"
"724     ","009326","009304"
"7240    ","209312","209311"
"7241    ","209313","209211"
"7242    ","209314","209211"
"7243    ","209316","209211"
"725     ","009326","009213"
"7256    ","209370","206112"
"726     ","009327","009213"
"7264    ","209401","203321"
"7267    ","209402","203321"
"7268    ","209411","209312"
"7269    ","209412","209312"
"727     ","009327","009213"
"7270    ","209413","209211"
"7271    ","209414","209211"
"7272    ","209415","209316"
"7273    ","209416","209211"
"7275    ","209418","209417"
"7277    ","209422","209421"
"728     ","009328","009230"
"729     ","009331","009105"
"730     ","009331","009105"
"731     ","009332","009232"
"732     ","009333","009232"
"733     ","009333","009232"
"734     ","009336","009333"
"735     ","009336","009332"
"7351    ","210204","207188"
"7353    ","210207","210201"
"7354    ","210207","210201"
"7355    ","210221","210201"
"7356    ","210221","210201"
"7357    ","210251","207188"
"7359    ","210275","207188"
"736     ","009336","009233"
"7361    ","210276","210275"
"7362    ","210276","210275"
"7363    ","210301","210201"
"7365    ","210303","210201"
"7366    ","210304","210201"
"7368    ","210306","207311"
"7369    ","210307","207303"
"737     ","009338","009232"
"7370    ","210308","210201"
"7375    ","210321","210221"
"7376    ","210322","210202"
"7377    ","210331","210201"
"7378    ","210341","207207"
"7379    ","210343","210201"
"738     ","009339","009336"
"7381    ","210351","210201"
"7383    ","210352","210351"
"7384    ","210355","207210"
"7387    ","210372","210371"
"7392    ","210375","210276"
"7393    ","210375","210276"
"7394    ","210376","210375"
"7396    ","210401","210201"
"7397    ","210404","210306"
"7398    ","210405","210307"
"740     ","009341","009105"
"7401    ","210415","210315"
"7403    ","210422","210202"
"7406    ","210425","210221"
"7407    ","210431","207306"
"7409    ","210433","210201"
"7410    ","210434","210201"
"7411    ","210435","210201"
"7418    ","210448","210343"
"7419    ","210448","210343"
"7424    ","210453","210351"
"7429    ","210464","210221"
"7431    ","210473","210372"
"7437    ","210485","210204"
"744     ","009344","009105"
"7448    ","210708","210707"
"745     ","009344","009105"
"7451    ","210723","210741"
"746     ","009344","009105"
"747     ","009345","009105"
"7475    ","211302","211301"
"748     ","009354","009103"
"7481    ","211312","211311"
"7482    ","211312","211311"
"7485    ","211317","211311"
"7486    ","211317","211311"
"749     ","009355","009254"
"7498    ","211417","211302"
"750     ","009355","009254"
"751     ","009356","009254"
"7515    ","211495","211311"
"753     ","009357","009254"
"7538    ","212315","260211"
"754     ","009357","009254"
"7546    ","212712","212711"
"755     ","009358","009213"
"7567    ","213702","213701"
"757     ","009359","009254"
"758     ","009359","009254"
"759     ","009363","009328"
"7593    ","214301","214261"
"7594    ","214310","214261"
"7595    ","214311","202102"
"76      ","001296","001295"
"760     ","009363","009322"
"7603    ","214352","214301"
"7605    ","214401","214261"
"7606    ","214403","214261"
"7609    ","214412","214310"
"7612    ","214421","214301"
"7613    ","214422","202321"
"7615    ","214430","202231"
"7616    ","214431","214261"
"7617    ","214441","214341"
"7618    ","214442","214341"
"7619    ","214443","214312"
"762     ","009410","009336"
"7621    ","214445","214341"
"7623    ","214471","202371"
"7624    ","214472","214311"
"763     ","009411","009410"
"7632    ","215200","202111"
"7634    ","215205","202112"
"7636    ","215207","202111"
"7641    ","215312","215201"
"7642    ","215313","215201"
"7643    ","215314","215201"
"765     ","009422","009322"
"766     ","009422","009322"
"7665    ","215432","202231"
"767     ","009423","009322"
"7673    ","215461","215201"
"768     ","009423","009322"
"769     ","009424","009322"
"77      ","001297","001296"
"770     ","009424","009322"
"7703    ","215751","215713"
"771     ","009425","009355"
"7715    ","215786","215713"
"772     ","009425","009355"
"7728    ","215892","215891"
"7729    ","215893","215892"
"773     ","009426","009322"
"7730    ","215894","215893"
"774     ","009426","009322"
"775     ","009426","009355"
"7759    ","217708","217707"
"776     ","009427","009322"
"7761    ","217712","217711"
"7762    ","217713","217712"
"7766    ","217718","217717"
"7768    ","217722","217721"
"777     ","009427","009322"
"7774    ","217734","217733"
"7776    ","217742","217741"
"7777    ","217744","207743"
"778     ","009428","009322"
"7785    ","217761","217701"
"7786    ","217761","217701"
"7787    ","217762","217761"
"7788    ","217762","217761"
"779     ","009428","009322"
"7793    ","217776","217775"
"7802    ","217892","217891"
"7803    ","217893","217892"
"781     ","009431","009213"
"7814    ","218242","218235"
"7816    ","218262","218101"
"7818    ","218321","218101"
"7819    ","218321","218101"
"782     ","009435","009344"
"7820    ","218323","218101"
"7821    ","218323","218101"
"7828    ","218371","218343"
"783     ","009435","009355"
"7830    ","218382","218101"
"7831    ","218382","218101"
"7833    ","218451","218343"
"7834    ","218452","218343"
"7837    ","218471","218343"
"784     ","009436","009336"
"7843    ","218481","703103"
"7844    ","218481","703103"
"7846    ","218483","218343"
"785     ","009437","009332"
"786     ","009438","009322"
"7860    ","219752","219751"
"787     ","009438","009322"
"788     ","009438","009355"
"789     ","009439","009339"
"7897    ","221762","221722"
"7898    ","221764","221722"
"790     ","009440","009254"
"791     ","009440","009254"
"792     ","009441","009254"
"793     ","009441","009254"
"7932    ","225702","225701"
"7935    ","225704","225703"
"7936    ","225704","225703"
"7939    ","225706","225705"
"794     ","009442","009254"
"7942    ","225708","225707"
"7943    ","225708","225707"
"7948    ","225721","225704"
"7949    ","225722","225721"
"795     ","009442","009254"
"7950    ","225723","225704"
"7954    ","225746","225745"
"7958    ","225792","225791"
"796     ","009445","009254"
"7968    ","226708","226705"
"797     ","009445","009254"
"7974    ","226792","226791"
"798     ","009445","009254"
"7983    ","226892","226891"
"7984    ","226893","226892"
"799     ","009446","009254"
"80      ","001298","001297"
"800     ","009446","009254"
"8008    ","251211","254107"
"8009    ","251211","259107"
"801     ","009446","009254"
"8010    ","251211","259107"
"8011    ","251212","251211"
"8012    ","251212","251211"
"8013    ","251213","251211"
"8014    ","251213","251211"
"8015    ","251213","251211"
"8016    ","251214","251211"
"8017    ","251214","251211"
"8021    ","251241","206162"
"8022    ","251241","206162"
"8023    ","251242","206162"
"8024    ","251242","206162"
"8026    ","251261","254203"
"8027    ","251261","259203"
"8028    ","251261","259203"
"8033    ","251291","206261"
"8034    ","251292","206261"
"8035    ","251311","251211"
"8036    ","251311","251211"
"8037    ","251311","251211"
"8038    ","251312","251213"
"8039    ","251312","251213"
"8040    ","251312","251213"
"8044    ","251331","208263"
"8045    ","251331","208263"
"8051    ","251341","251241"
"8052    ","251341","251241"
"8053    ","251342","251242"
"8054    ","251342","251242"
"8055    ","251361","251261"
"8056    ","251361","251261"
"8057    ","251362","251261"
"8072    ","251382","251241"
"8073    ","251383","251241"
"8075    ","251383","251241"
"8076    ","251384","251211"
"8081    ","251411","251312"
"8082    ","251412","251313"
"8083    ","251412","251313"
"8084    ","251412","251313"
"8085    ","251417","251313"
"8086    ","251417","251313"
"8087    ","251418","251313"
"8088    ","251418","251313"
"8089    ","251418","251313"
"809     ","009469","009422"
"8093    ","251421","251312"
"8096    ","251422","251312"
"810     ","009469","009363"
"8119    ","251442","251342"
"812     ","009469","009363"
"8120    ","251442","251342"
"8121    ","251443","251342"
"8122    ","251443","251342"
"813     ","009489","009422"
"8134    ","251461","251363"
"8136    ","251461","251363"
"8137    ","251465","251461"
"8139    ","251466","251363"
"814     ","009489","009363"
"8141    ","251466","251363"
"8142    ","251467","251363"
"8144    ","251467","251363"
"8156    ","251479","251471"
"820     ","010273","010100"
"821     ","010305","109100"
"8210    ","251732","251731"
"8212    ","251734","251729"
"8216    ","251738","251728"
"825     ","010312","010202"
"8254    ","251770","251729"
"826     ","010321","010201"
"8261    ","251777","251776"
"827     ","010322","010202"
"828     ","010331","010201"
"8284    ","252201","207106"
"8285    ","252201","207106"
"829     ","010332","010104"
"8291    ","252212","252211"
"8292    ","252212","252211"
"8295    ","252215","252213"
"8297    ","252221","252213"
"8299    ","252222","252211"
"83      ","001312","001311"
"830     ","010334","010104"
"8300    ","252223","252211"
"8301    ","252223","252211"
"8303    ","252232","207106"
"8304    ","252232","207106"
"8305    ","252233","252231"
"8307    ","252235","252232"
"8308    ","252235","252232"
"8309    ","252235","252232"
"831     ","010340","010201"
"8311    ","252282","207106"
"8314    ","252285","207106"
"8315    ","252285","207106"
"8318    ","252301","206261"
"8319    ","252301","206261"
"832     ","010361","010201"
"8320    ","252302","261281"
"8323    ","252311","207106"
"8325    ","252314","252313"
"8326    ","252315","252215"
"8329    ","252317","206261"
"8330    ","252319","252215"
"8331    ","252320","252223"
"8332    ","252320","252223"
"8333    ","252320","252223"
"8334    ","252321","252223"
"8335    ","252321","252223"
"8336    ","252322","252222"
"8337    ","252323","252221"
"8340    ","252325","252321"
"8346    ","252327","252321"
"8351    ","252330","252235"
"8352    ","252330","252235"
"8353    ","252331","252232"
"8354    ","252331","252232"
"8355    ","252333","252233"
"8357    ","252341","252317"
"8361    ","252351","252215"
"8363    ","252353","252212"
"8366    ","252363","252333"
"8367    ","252363","252331"
"8369    ","252386","252282"
"8371    ","252388","252282"
"8378    ","252401","252311"
"8380    ","252402","252342"
"8381    ","252402","252342"
"8382    ","252403","252342"
"8383    ","252403","252342"
"8384    ","252404","252342"
"8385    ","252404","252342"
"839     ","010407","160271"
"8390    ","252412","252212"
"8392    ","252413","252317"
"8395    ","252421","252325"
"8396    ","252421","252325"
"8397    ","252422","252215"
"8398    ","252422","252212"
"8399    ","252423","252325"
"840     ","010408","010308"
"8400    ","252423","252325"
"8401    ","252424","252323"
"8402    ","252424","252323"
"8404    ","252425","252325"
"8405    ","252425","252325"
"8406    ","252426","252325"
"8407    ","252426","252325"
"8408    ","252427","252325"
"8409    ","252427","252325"
"8411    ","252428","252311"
"8413    ","252429","252321"
"8415    ","252433","252333"
"8416    ","252433","252333"
"8418    ","252435","252212"
"8422    ","252440","252342"
"8425    ","252442","252311"
"8426    ","252443","252311"
"8429    ","252444","252311"
"843     ","010418","010417"
"8433    ","252447","252333"
"8434    ","252447","252333"
"8435    ","252448","252342"
"8438    ","252450","252353"
"8439    ","252455","252353"
"8440    ","252455","252353"
"8441    ","252455","252353"
"8446    ","252460","252363"
"8447    ","252460","252363"
"8448    ","252460","252363"
"8449    ","252460","252363"
"845     ","010428","010427"
"8450    ","252473","252231"
"8451    ","252473","252231"
"8452    ","252474","252231"
"8453    ","252474","252231"
"846     ","010436","010201"
"847     ","010437","010332"
"848     ","010438","010437"
"849     ","010440","010200"
"851     ","010442","010440"
"857     ","010465","010464"
"8574    ","253315","253215"
"8575    ","253315","253215"
"8576    ","253316","253315"
"8577    ","253316","253315"
"858     ","010472","010202"
"8584    ","253341","253213"
"8589    ","253382","251261"
"8590    ","253382","251261"
"8603    ","253416","253316"
"8604    ","253416","253316"
"8611    ","253422","253316"
"8612    ","253423","253316"
"8613    ","253431","253331"
"8614    ","253431","253331"
"8617    ","253441","253215"
"8618    ","253441","253215"
"8619    ","253442","253441"
"8620    ","253442","253441"
"8685    ","254102","254101"
"8686    ","254102","254101"
"8698    ","254206","254107"
"8699    ","254206","254107"
"8700    ","254206","259107"
"8704    ","254212","254107"
"8706    ","254213","254212"
"8708    ","254214","254107"
"8709    ","254214","254107"
"8710    ","254215","259107"
"8711    ","254215","259107"
"8712    ","254215","259107"
"8713    ","254216","254215"
"8714    ","254216","254215"
"8715    ","254216","254215"
"8723    ","254232","254231"
"8724    ","254232","254231"
"8725    ","254232","254231"
"8726    ","254232","254231"
"8731    ","254261","255103"
"8732    ","254261","255103"
"8737    ","254301","261281"
"8738    ","254301","261281"
"8740    ","254312","254211"
"8741    ","254312","254211"
"8742    ","254322","254222"
"8743    ","254322","254222"
"8744    ","254323","254312"
"8745    ","254323","254312"
"8746    ","254324","254213"
"8748    ","254325","254214"
"8758    ","254351","254232"
"8760    ","254352","254231"
"8761    ","254352","254231"
"8762    ","254353","254232"
"8764    ","254361","255101"
"8766    ","254362","254215"
"8767    ","254362","254215"
"8768    ","254363","255101"
"8774    ","254372","252285"
"8775    ","254372","252285"
"8776    ","254373","206362"
"8777    ","254373","206362"
"8780    ","254382","254282"
"8781    ","254382","254282"
"8814    ","254423","254325"
"8815    ","254423","254325"
"8817    ","254424","254325"
"8818    ","254424","254325"
"8819    ","254424","254325"
"8820    ","254425","206362"
"8821    ","254425","206362"
"8823    ","254426","254222"
"8824    ","254427","254222"
"8825    ","254427","254222"
"8833    ","254433","254333"
"8834    ","254433","254333"
"8835    ","254434","254334"
"8836    ","254434","254334"
"8837    ","254435","254232"
"8838    ","254435","254232"
"8839    ","254436","254333"
"884     ","011353","011153"
"8840    ","254436","254333"
"8841    ","254437","254334"
"8855    ","254446","254334"
"8856    ","254446","254334"
"8857    ","254451","254232"
"8858    ","254451","254232"
"886     ","011357","011257"
"8861    ","254453","254232"
"8862    ","254453","254232"
"8863    ","254454","254451"
"8864    ","254454","254232"
"8865    ","254455","254232"
"8866    ","254455","254232"
"8869    ","254457","254334"
"8870    ","254457","254334"
"8871    ","254461","254206"
"8872    ","254461","254206"
"8873    ","254462","206362"
"8874    ","254462","206362"
"8885    ","254468","254362"
"8889    ","254472","254372"
"889     ","011360","011156"
"8891    ","254473","254333"
"8892    ","254473","254333"
"8895    ","254476","254333"
"8896    ","254476","254333"
"8897    ","254477","254222"
"8898    ","254477","254222"
"8899    ","254478","254333"
"89      ","001318","001317"
"8900    ","254478","254333"
"8905    ","254491","254490"
"8906    ","254491","254490"
"8922    ","254498","254398"
"8923    ","254498","254398"
"8924    ","254498","254398"
"8925    ","254499","254399"
"8934    ","254712","254710"
"895     ","011366","011266"
"8977    ","254804","254700"
"90      ","001318","001218"
"9011    ","255211","254106"
"9012    ","255212","259106"
"9013    ","255212","259106"
"9014    ","255212","259106"
"9015    ","255213","255212"
"9016    ","255215","254106"
"9017    ","255215","259106"
"9027    ","255300","254211"
"9028    ","255300","254211"
"9029    ","255301","255212"
"9030    ","255301","255212"
"9034    ","255311","255210"
"9035    ","255311","255210"
"9040    ","255316","255201"
"9043    ","255320","255201"
"9044    ","255320","255201"
"9049    ","255326","206355"
"9054    ","255332","255330"
"9055    ","255333","255231"
"9067    ","255350","255230"
"9069    ","255351","255230"
"9070    ","255351","255230"
"9073    ","255390","255290"
"9074    ","255390","255290"
"9082    ","255410","255215"
"9086    ","255412","255210"
"9087    ","255412","255210"
"9088    ","255413","255314"
"9091    ","255414","259103"
"9095    ","255416","255230"
"9099    ","255418","255210"
"9100    ","255418","255210"
"9103    ","255419","259103"
"9104    ","255420","255230"
"9105    ","255420","255230"
"9106    ","255421","255201"
"9107    ","255421","255201"
"9108    ","255422","255321"
"9109    ","255422","255321"
"9110    ","255423","255320"
"9113    ","255425","255201"
"9114    ","255425","255201"
"9115    ","255426","255323"
"9116    ","255426","255323"
"9119    ","255428","255320"
"9120    ","255428","255320"
"9121    ","255429","208380"
"9123    ","255430","208263"
"9124    ","255430","255230"
"9129    ","255432","255330"
"9132    ","255434","255230"
"9133    ","255434","255230"
"9134    ","255435","255100"
"9136    ","255436","255332"
"9137    ","255436","255230"
"9138    ","255437","255230"
"914     ","011474","011364"
"9141    ","255439","255230"
"9142    ","255439","255230"
"9143    ","255440","255215"
"9146    ","255441","261281"
"9147    ","255441","261281"
"9148    ","255442","255230"
"9152    ","255445","255444"
"9153    ","255445","255444"
"9156    ","255446","255301"
"9158    ","255447","208380"
"9159    ","255447","255444"
"9160    ","255447","255444"
"9161    ","255447","259201"
"9165    ","255449","255230"
"9173    ","255457","255350"
"9176    ","255460","255230"
"9177    ","255460","255230"
"9180    ","255462","255230"
"9181    ","255462","255230"
"9182    ","255463","255351"
"9184    ","255463","255351"
"9186    ","255464","255359"
"9187    ","255464","255359"
"9200    ","255498","255393"
"9201    ","255498","255393"
"9210    ","255716","255230"
"9214    ","255723","255722"
"9215    ","255724","255722"
"922     ","011490","011486"
"9257    ","255784","255783"
"9272    ","255820","255722"
"9279    ","256200","205103"
"9283    ","256271","259107"
"9284    ","256271","259107"
"9285    ","256271","259107"
"9291    ","256311","256211"
"9292    ","256312","256211"
"9294    ","256316","256211"
"9295    ","256316","256211"
"9297    ","256317","256211"
"9298    ","256317","256211"
"9302    ","256331","205232"
"9303    ","256331","205232"
"9304    ","256332","256331"
"9305    ","256332","256331"
"9306    ","256333","256212"
"9307    ","256333","256212"
"9308    ","256334","256333"
"9309    ","256334","256333"
"9310    ","256371","254211"
"9311    ","256371","256211"
"9331    ","256417","256212"
"9334    ","256422","254282"
"9335    ","256422","254282"
"9338    ","256433","256332"
"9339    ","256433","256332"
"934     ","011710","011700"
"9341    ","256434","203102"
"9345    ","256442","256316"
"9346    ","256442","256316"
"9353    ","256446","208263"
"9354    ","256446","208263"
"9361    ","256453","256211"
"9362    ","256453","256211"
"937     ","011713","011700"
"9372    ","256462","256211"
"9377    ","256472","256271"
"9378    ","256472","256271"
"9379    ","256473","256271"
"938     ","011716","011702"
"9381    ","256474","256271"
"9382    ","256474","256271"
"9383    ","256475","256271"
"9384    ","256475","256271"
"9388    ","256482","256481"
"9393    ","256493","256492"
"940     ","011719","011702"
"942     ","011722","011702"
"9427    ","258308","258301"
"9428    ","258401","258302"
"9429    ","258403","258301"
"943     ","011725","011702"
"9431    ","258407","258302"
"944     ","011726","011702"
"9450    ","259107","206161"
"9451    ","259107","206161"
"9465    ","259200","254101"
"9466    ","259200","259104"
"947     ","011731","011700"
"948     ","011734","011700"
"9487    ","260212","260211"
"9488    ","260212","260211"
"9489    ","260301","352103"
"949     ","011737","011700"
"9490    ","260301","352103"
"9493    ","260311","260200"
"9494    ","260311","260200"
"9495    ","260312","260211"
"9496    ","260312","260211"
"9498    ","260313","254333"
"9499    ","260313","254333"
"9501    ","260314","260212"
"9503    ","260315","260211"
"9504    ","260315","260211"
"9506    ","260316","254206"
"9507    ","260316","254206"
"951     ","011743","011700"
"9516    ","260362","251281"
"9517    ","260362","260200"
"9518    ","260362","260200"
"9520    ","260371","260311"
"9534    ","260403","260200"
"9538    ","260411","260311"
"9542    ","260412","260311"
"9546    ","260413","254214"
"9548    ","260414","254206"
"9549    ","260415","260312"
"9550    ","260415","260312"
"9551    ","260415","260312"
"9552    ","260416","254333"
"9553    ","260416","254333"
"9554    ","260416","254333"
"9559    ","260422","260334"
"9560    ","260422","260334"
"9564    ","260431","260314"
"9565    ","260431","260413"
"9566    ","260431","260314"
"9581    ","260492","260491"
"9582    ","260492","260491"
"9583    ","260493","260491"
"9584    ","260493","260491"
"9587    ","260495","260491"
"9588    ","260495","260491"
"96      ","001330","001234"
"9627    ","261200","261102"
"9628    ","261200","261102"
"9629    ","261200","261102"
"9630    ","261200","261102"
"9641    ","261205","261200"
"9642    ","261206","261204"
"9643    ","261206","261204"
"9645    ","261207","261102"
"9646    ","261207","261103"
"9648    ","261208","261102"
"9649    ","261208","206161"
"9653    ","261211","261210"
"9658    ","261213","252211"
"9659    ","261213","252211"
"9660    ","261214","261210"
"9661    ","261214","261210"
"9662    ","261214","261210"
"9667    ","261217","261102"
"9671    ","261301","261210"
"9672    ","261301","261210"
"9673    ","261302","261301"
"9674    ","261302","261301"
"9675    ","261303","206281"
"9676    ","261303","206281"
"9677    ","261303","206281"
"9678    ","261304","261210"
"9679    ","261304","261210"
"9681    ","261305","261304"
"9682    ","261305","261304"
"9683    ","261305","261304"
"9685    ","261306","206261"
"9687    ","261312","261311"
"9688    ","261312","261311"
"9689    ","261313","261210"
"9690    ","261313","261210"
"9691    ","261313","261210"
"9694    ","261315","261210"
"9695    ","261315","261210"
"9696    ","261315","261210"
"97      ","001330","001232"
"9700    ","261322","252321"
"9701    ","261322","252321"
"9702    ","261331","252215"
"9703    ","261331","252215"
"9704    ","261332","252215"
"9705    ","261332","261103"
"9706    ","261332","261103"
"9707    ","261333","261320"
"9708    ","261333","261320"
"9709    ","261334","261207"
"9710    ","261334","261207"
"9711    ","261335","261332"
"9713    ","261335","261332"
"9716    ","261341","261205"
"9717    ","261341","261205"
"9718    ","261342","261205"
"9719    ","261342","261205"
"9723    ","261351","261320"
"9726    ","261361","252213"
"9727    ","261361","261205"
"9728    ","261361","261205"
"9729    ","261362","261205"
"9730    ","261362","261205"
"9731    ","261363","261206"
"9732    ","261363","261206"
"9733    ","261364","261205"
"9734    ","261364","261205"
"9736    ","261371","206362"
"9737    ","261371","206362"
"9739    ","261372","206362"
"9740    ","261372","206362"
"9747    ","261401","261302"
"9748    ","261401","261302"
"9749    ","261402","261401"
"9750    ","261402","261401"
"9751    ","261403","261304"
"9752    ","261403","261304"
"9753    ","261404","261200"
"9754    ","261404","261200"
"9755    ","261405","261200"
"9756    ","261405","261200"
"9757    ","261406","261102"
"9758    ","261407","261218"
"9764    ","261412","252215"
"9765    ","261412","252215"
"9766    ","261413","261210"
"9767    ","261413","261210"
"9768    ","261414","261210"
"9769    ","261414","261210"
"9770    ","261414","261210"
"9771    ","261421","261304"
"9772    ","261421","261304"
"9775    ","261423","252441"
"9776    ","261423","252441"
"9778    ","261430","261335"
